# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1543       7.180173729372e-11       2.242797247033e-12       1.660884146592e-12       0.000000000000e+00       1.061698222932e-15       2.543305395659e-16       3.395120355464e-17 
 1544       7.134458451225e-11       2.260620843907e-12       1.651205676108e-12       0.000000000000e+00       1.058851107262e-15       2.521924167072e-16       3.425483578737e-17 
 1545       7.088972947095e-11       2.278369058205e-12       1.640048382279e-12       0.000000000000e+00       1.056013090597e-15       2.500543247208e-16       3.455304430710e-17 
 1546       7.043729075092e-11       2.296033145703e-12       1.627422253847e-12       0.000000000000e+00       1.053184135647e-15       2.479143322259e-16       3.484581681180e-17 
 1547       6.998738749880e-11       2.313604318483e-12       1.613337353249e-12       0.000000000000e+00       1.050364204697e-15       2.457704977859e-16       3.513314102474e-17 
 1548       6.954013942770e-11       2.331073744860e-12       1.597803816738e-12       0.000000000000e+00       1.047553259603e-15       2.436208698922e-16       3.541500469457e-17 
 1549       6.909566681805e-11       2.348432549316e-12       1.580831854521e-12       0.000000000000e+00       1.044751261793e-15       2.414634869479e-16       3.569139559535e-17 
 1550       6.865409051853e-11       2.365671812428e-12       1.562431750885e-12       0.000000000000e+00       1.041958172266e-15       2.392963772516e-16       3.596230152673e-17 
 1551       6.821553194691e-11       2.382782570799e-12       1.542613864334e-12       0.000000000000e+00       1.039173951592e-15       2.371175589809e-16       3.622771031396e-17 
 1552       6.778011309095e-11       2.399755816986e-12       1.521388627713e-12       0.000000000000e+00       1.036398559909e-15       2.349250401763e-16       3.648760980806e-17 
 1553       6.734795650928e-11       2.416582499437e-12       1.498766548341e-12       0.000000000000e+00       1.033631956924e-15       2.327168187246e-16       3.674198788582e-17 
 1554       6.691918533231e-11       2.433253522413e-12       1.474758208147e-12       0.000000000000e+00       1.030874101910e-15       2.304908823431e-16       3.699083244997e-17 
 1555       6.649392326308e-11       2.449759745923e-12       1.449374263791e-12       0.000000000000e+00       1.028124953709e-15       2.282452085627e-16       3.723413142924e-17 
 1556       6.607229457815e-11       2.466091985655e-12       1.422625446805e-12       0.000000000000e+00       1.025384470727e-15       2.259777647121e-16       3.747187277843e-17 
 1557       6.565442412851e-11       2.482241012903e-12       1.394522563717e-12       0.000000000000e+00       1.022652610935e-15       2.236865079012e-16       3.770404447852e-17 
 1558       6.524042347397e-11       2.498198384472e-12       1.365078568012e-12       0.000000000000e+00       1.019929335256e-15       2.213699077740e-16       3.793063949314e-17 
 1559       6.483034914227e-11       2.513958941038e-12       1.334314797023e-12       0.000000000000e+00       1.017214617748e-15       2.190285201676e-16       3.815167068853e-17 
 1560       6.442424397984e-11       2.529518332105e-12       1.302254793860e-12       0.000000000000e+00       1.014508435515e-15       2.166634281957e-16       3.836715605384e-17 
 1561       6.402215098288e-11       2.544872188134e-12       1.268922241124e-12       0.000000000000e+00       1.011810765328e-15       2.142757208303e-16       3.857711375780e-17 
 1562       6.362411329758e-11       2.560016120516e-12       1.234340961150e-12       0.000000000000e+00       1.009121583621e-15       2.118664929110e-16       3.878156214904e-17 
 1563       6.323017422033e-11       2.574945721538e-12       1.198534916230e-12       0.000000000000e+00       1.006440866494e-15       2.094368451545e-16       3.898051975647e-17 
 1564       6.284037719785e-11       2.589656564362e-12       1.161528208855e-12       0.000000000000e+00       1.003768589712e-15       2.069878841641e-16       3.917400528959e-17 
 1565       6.245476582749e-11       2.604144202989e-12       1.123345081942e-12       0.000000000000e+00       1.001104728702e-15       2.045207224394e-16       3.936203763879e-17 
 1566       6.207338385734e-11       2.618404172234e-12       1.084009919070e-12       0.000000000000e+00       9.984492585533e-16       2.020364783858e-16       3.954463587577e-17 
 1567       6.169627518649e-11       2.632431987699e-12       1.043547244712e-12       0.000000000000e+00       9.958021540189e-16       1.995362763238e-16       3.972181925379e-17 
 1568       6.132348386519e-11       2.646223145739e-12       1.001981724469e-12       0.000000000000e+00       9.931633895120e-16       1.970212464988e-16       3.989360720806e-17 
 1569       6.095505409509e-11       2.659773123441e-12       9.593381653049e-13       0.000000000000e+00       9.905329391068e-16       1.944925250905e-16       4.006001935606e-17 
 1570       6.059103022938e-11       2.673077378585e-12       9.156415157751e-13       0.000000000000e+00       9.879107765375e-16       1.919512542224e-16       4.022107549784e-17 
 1571       6.023145677306e-11       2.686131349628e-12       8.709168662642e-13       0.000000000000e+00       9.852968751978e-16       1.893985819713e-16       4.037679561644e-17 
 1572       5.987637838306e-11       2.698930455662e-12       8.251894492170e-13       0.000000000000e+00       9.826912081397e-16       1.868356623772e-16       4.052719987814e-17 
 1573       5.952583986853e-11       2.711470096396e-12       7.784846393723e-13       0.000000000000e+00       9.800937480734e-16       1.842636554521e-16       4.067230863282e-17 
 1574       5.917988619095e-11       2.723745652123e-12       7.308279539959e-13       0.000000000000e+00       9.775044673663e-16       1.816837271902e-16       4.081214241434e-17 
 1575       5.883856246440e-11       2.735752483689e-12       6.822450531141e-13       0.000000000000e+00       9.749233380426e-16       1.790970495772e-16       4.094672194081e-17 
 1576       5.850191395572e-11       2.747485932470e-12       6.327617397467e-13       0.000000000000e+00       9.723503317822e-16       1.765048005996e-16       4.107606811498e-17 
 1577       5.816998608470e-11       2.758941320338e-12       5.824039601401e-13       0.000000000000e+00       9.697854199205e-16       1.739081642546e-16       4.120020202452e-17 
 1578       5.784282442432e-11       2.770113949636e-12       5.311978040007e-13       0.000000000000e+00       9.672285734472e-16       1.713083305593e-16       4.131914494240e-17 
 1579       5.752047470093e-11       2.780999103146e-12       4.791695047283e-13       0.000000000000e+00       9.646797630061e-16       1.687064955606e-16       4.143291832724e-17 
 1580       5.720298279442e-11       2.791592044065e-12       4.263454396489e-13       0.000000000000e+00       9.621389588942e-16       1.661038613444e-16       4.154154382357e-17 
 1581       5.689039473848e-11       2.801888015971e-12       3.727521302481e-13       0.000000000000e+00       9.596061310611e-16       1.635016360450e-16       4.164504326224e-17 
 1582       5.658275672074e-11       2.811882242798e-12       3.184162424042e-13       0.000000000000e+00       9.570812491082e-16       1.609010338552e-16       4.174343866072e-17 
 1583       5.628011508299e-11       2.821569928806e-12       2.633645866218e-13       0.000000000000e+00       9.545642822881e-16       1.583032750353e-16       4.183675222345e-17 
 1584       5.598251632141e-11       2.830946258553e-12       2.076241182646e-13       0.000000000000e+00       9.520551995039e-16       1.557095859229e-16       4.192500634217e-17 
 1585       5.569000708671e-11       2.840006396865e-12       1.512219377887e-13       0.000000000000e+00       9.495539693086e-16       1.531211989422e-16       4.200822359624e-17 
 1586       5.540263418438e-11       2.848745488809e-12       9.418529097577e-14       0.000000000000e+00       9.470605599044e-16       1.505393526139e-16       4.208642675301e-17 
 1587       5.512044457488e-11       2.857158659662e-12       3.654156916659e-14       0.000000000000e+00       9.445749391418e-16       1.479652915642e-16       4.215963876811e-17 
 1588       5.484348537380e-11       2.865241014887e-12      -2.168169050614e-14       0.000000000000e+00       9.420970745194e-16       1.454002665348e-16       4.222788278584e-17 
 1589       5.457180385212e-11       2.872987640099e-12      -8.045680488442e-14       0.000000000000e+00       9.396269331827e-16       1.428455343923e-16       4.229118213945e-17 
 1590       5.430544743635e-11       2.880393601037e-12      -1.397559445517e-13       0.000000000000e+00       9.371644819236e-16       1.403023581374e-16       4.234956035151e-17 
 1591       5.404446370877e-11       2.887453943541e-12      -1.995511335998e-13       0.000000000000e+00       9.347096871801e-16       1.377720069150e-16       4.240304113426e-17 
 1592       5.378890040762e-11       2.894163693515e-12      -2.598142493955e-13       0.000000000000e+00       9.322625150350e-16       1.352557560232e-16       4.245164838988e-17 
 1593       5.353880542730e-11       2.900517856906e-12      -3.205170223476e-13       0.000000000000e+00       9.298229312156e-16       1.327548869231e-16       4.249540621089e-17 
 1594       5.329422681854e-11       2.906511419669e-12      -3.816310356733e-13       0.000000000000e+00       9.273909010930e-16       1.302706872485e-16       4.253433888048e-17 
 1595       5.305521278865e-11       2.912139347743e-12      -4.431277251655e-13       0.000000000000e+00       9.249663896813e-16       1.278044508149e-16       4.256847087280e-17 
 1596       5.282181170168e-11       2.917396587020e-12      -5.049783789592e-13       0.000000000000e+00       9.225493616370e-16       1.253574776294e-16       4.259782685335e-17 
 1597       5.259405892281e-11       2.922279060499e-12      -5.671550239952e-13       0.000000000000e+00       9.201397840395e-16       1.229309122548e-16       4.262243199232e-17 
 1598       5.237193721925e-11       2.926786669795e-12      -6.296330947606e-13       0.000000000000e+00       9.177376347621e-16       1.205252572638e-16       4.264231290738e-17 
 1599       5.215541599701e-11       2.930920321067e-12      -6.923887885305e-13       0.000000000000e+00       9.153428941760e-16       1.181408553466e-16       4.265749673020e-17 
 1600       5.194446442334e-11       2.934680930350e-12      -7.553981806987e-13       0.000000000000e+00       9.129555423763e-16       1.157780505539e-16       4.266801079455e-17 
 1601       5.173905142636e-11       2.938069423574e-12      -8.186372245861e-13       0.000000000000e+00       9.105755591805e-16       1.134371882990e-16       4.267388263666e-17 
 1602       5.153914569461e-11       2.941086736582e-12      -8.820817512491e-13       0.000000000000e+00       9.082029241289e-16       1.111186153596e-16       4.267513999555e-17 
 1603       5.134471567663e-11       2.943733815146e-12      -9.457074692882e-13       0.000000000000e+00       9.058376164834e-16       1.088226798795e-16       4.267181081338e-17 
 1604       5.115572958057e-11       2.946011614990e-12      -1.009489964657e-12       0.000000000000e+00       9.034796152271e-16       1.065497313708e-16       4.266392323581e-17 
 1605       5.097215537373e-11       2.947921101803e-12      -1.073404700468e-12       0.000000000000e+00       9.011288990641e-16       1.043001207160e-16       4.265150561235e-17 
 1606       5.079396078218e-11       2.949463251259e-12      -1.137427016807e-12       0.000000000000e+00       8.987854464183e-16       1.020742001693e-16       4.263458649671e-17 
 1607       5.062111329030e-11       2.950639049039e-12      -1.201532130535e-12       0.000000000000e+00       8.964492354335e-16       9.987232335903e-17       4.261319464715e-17 
 1608       5.045358014040e-11       2.951449490842e-12      -1.265695135099e-12       0.000000000000e+00       8.941202439726e-16       9.769484528959e-17       4.258735902681e-17 
 1609       5.029132833227e-11       2.951895582409e-12      -1.329891000344e-12       0.000000000000e+00       8.917984496168e-16       9.554212234309e-17       4.255710880410e-17 
 1610       5.013432462278e-11       2.951978339540e-12      -1.394094572315e-12       0.000000000000e+00       8.894838296654e-16       9.341451228145e-17       4.252247335301e-17 
 1611       4.998253552546e-11       2.951698788111e-12      -1.458280573071e-12       0.000000000000e+00       8.871763611352e-16       9.131237424830e-17       4.248348225349e-17 
 1612       4.983592731005e-11       2.951057964091e-12      -1.522423600491e-12       0.000000000000e+00       8.848760207599e-16       8.923606877089e-17       4.244016529178e-17 
 1613       4.969446600214e-11       2.950056913567e-12      -1.586498128083e-12       0.000000000000e+00       8.825827849894e-16       8.718595776205e-17       4.239255246077e-17 
 1614       4.955811738267e-11       2.948696692751e-12      -1.650478504792e-12       0.000000000000e+00       8.802966299895e-16       8.516240452207e-17       4.234067396036e-17 
 1615       4.942684698761e-11       2.946978368009e-12      -1.714338954809e-12       0.000000000000e+00       8.780175316413e-16       8.316577374064e-17       4.228456019779e-17 
 1616       4.930062010743e-11       2.944903015872e-12      -1.778053577380e-12       0.000000000000e+00       8.757454655405e-16       8.119643149880e-17       4.222424178799e-17 
 1617       4.917940178678e-11       2.942471723060e-12      -1.841596346612e-12       0.000000000000e+00       8.734804069970e-16       7.925474527084e-17       4.215974955395e-17 
 1618       4.906315682402e-11       2.939685586494e-12      -1.904941111286e-12       0.000000000000e+00       8.712223310343e-16       7.734108392624e-17       4.209111452706e-17 
 1619       4.895184977078e-11       2.936545713320e-12      -1.968061594660e-12       0.000000000000e+00       8.689712123889e-16       7.545581773157e-17       4.201836794745e-17 
 1620       4.884544493160e-11       2.933053220922e-12      -2.030931394283e-12       0.000000000000e+00       8.667270255101e-16       7.359931835245e-17       4.194154126436e-17 
 1621       4.874390636346e-11       2.929209236944e-12      -2.093523981798e-12       0.000000000000e+00       8.644897445588e-16       7.177195885547e-17       4.186066613647e-17 
 1622       4.864719787540e-11       2.925014899307e-12      -2.155812702756e-12       0.000000000000e+00       8.622593434075e-16       6.997411371008e-17       4.177577443228e-17 
 1623       4.855528302806e-11       2.920471356229e-12      -2.217770776420e-12       0.000000000000e+00       8.600357956395e-16       6.820615879056e-17       4.168689823041e-17 
 1624       4.846812513328e-11       2.915579766239e-12      -2.279371295575e-12       0.000000000000e+00       8.578190745486e-16       6.646847137792e-17       4.159406981999e-17 
 1625       4.838568725370e-11       2.910341298199e-12      -2.340587226337e-12       0.000000000000e+00       8.556091531383e-16       6.476143016183e-17       4.149732170103e-17 
 1626       4.830793220231e-11       2.904757131319e-12      -2.401391407962e-12       0.000000000000e+00       8.534060041212e-16       6.308541524257e-17       4.139668658469e-17 
 1627       4.823482254205e-11       2.898828455180e-12      -2.461756552654e-12       0.000000000000e+00       8.512095999188e-16       6.144080813289e-17       4.129219739372e-17 
 1628       4.816632058537e-11       2.892556469748e-12      -2.521655245371e-12       0.000000000000e+00       8.490199126605e-16       5.982799176002e-17       4.118388726276e-17 
 1629       4.810238839383e-11       2.885942385394e-12      -2.581059943637e-12       0.000000000000e+00       8.468369141835e-16       5.824735046754e-17       4.107178953869e-17 
 1630       4.804298777767e-11       2.878987422910e-12      -2.639942977349e-12       0.000000000000e+00       8.446605760320e-16       5.669927001732e-17       4.095593778100e-17 
 1631       4.798808029541e-11       2.871692813531e-12      -2.698276548585e-12       0.000000000000e+00       8.424908694567e-16       5.518413759145e-17       4.083636576214e-17 
 1632       4.793762725340e-11       2.864059798952e-12      -2.756032731415e-12       0.000000000000e+00       8.403277654142e-16       5.370234179416e-17       4.071310746784e-17 
 1633       4.789158970542e-11       2.856089631343e-12      -2.813183471705e-12       0.000000000000e+00       8.381712345666e-16       5.225427265374e-17       4.058619709750e-17 
 1634       4.784992845226e-11       2.847783573372e-12      -2.869700586930e-12       0.000000000000e+00       8.360212472808e-16       5.084032162448e-17       4.045566906451e-17 
 1635       4.781260404130e-11       2.839142898218e-12      -2.925555765979e-12       0.000000000000e+00       8.338777736279e-16       4.946088158860e-17       4.032155799662e-17 
 1636       4.777957110726e-11       2.830169505124e-12      -2.980723466589e-12       0.000000000000e+00       8.317407856839e-16       4.811618900313e-17       4.018389896932e-17 
 1637       4.775076134003e-11       2.820867772018e-12      -3.035189636353e-12       0.000000000000e+00       8.296102644534e-16       4.680584879304e-17       4.004272820750e-17 
 1638       4.772610036372e-11       2.811242719490e-12      -3.088943069322e-12       0.000000000000e+00       8.274861930069e-16       4.552930521331e-17       3.989808239081e-17 
 1639       4.770551338096e-11       2.801299396818e-12      -3.141972515388e-12       0.000000000000e+00       8.253685541843e-16       4.428599931319e-17       3.974999842145e-17 
 1640       4.768892517222e-11       2.791042882009e-12      -3.194266680234e-12       0.000000000000e+00       8.232573305950e-16       4.307536893107e-17       3.959851342463e-17 
 1641       4.767626009517e-11       2.780478281847e-12      -3.245814225263e-12       0.000000000000e+00       8.211525046172e-16       4.189684868931e-17       3.944366474884e-17 
 1642       4.766744208396e-11       2.769610731939e-12      -3.296603767541e-12       0.000000000000e+00       8.190540583976e-16       4.074986998910e-17       3.928548996631e-17 
 1643       4.766239464862e-11       2.758445396758e-12      -3.346623879734e-12       0.000000000000e+00       8.169619738510e-16       3.963386100533e-17       3.912402687326e-17 
 1644       4.766104087428e-11       2.746987469693e-12      -3.395863090047e-12       0.000000000000e+00       8.148762326596e-16       3.854824668143e-17       3.895931349036e-17 
 1645       4.766330342060e-11       2.735242173093e-12      -3.444309882163e-12       0.000000000000e+00       8.127968162727e-16       3.749244872421e-17       3.879138806303e-17 
 1646       4.766910452105e-11       2.723214758311e-12      -3.491952695178e-12       0.000000000000e+00       8.107237059065e-16       3.646588559872e-17       3.862028906181e-17 
 1647       4.767836598222e-11       2.710910505753e-12      -3.538779923542e-12       0.000000000000e+00       8.086568825431e-16       3.546797252312e-17       3.844605518275e-17 
 1648       4.769100918320e-11       2.698334724920e-12      -3.584779917000e-12       0.000000000000e+00       8.065963269307e-16       3.449812146351e-17       3.826872534774e-17 
 1649       4.770695507484e-11       2.685492754458e-12      -3.629940980522e-12       0.000000000000e+00       8.045420195826e-16       3.355574112881e-17       3.808833870486e-17 
 1650       4.772612417915e-11       2.672389962200e-12      -3.674251374251e-12       0.000000000000e+00       8.024939407772e-16       3.264023696556e-17       3.790493462880e-17 
 1651       4.774843658856e-11       2.659031745216e-12      -3.717699313434e-12       0.000000000000e+00       8.004520705571e-16       3.175101115283e-17       3.771855272116e-17 
 1652       4.777381196528e-11       2.645423529854e-12      -3.760272968365e-12       0.000000000000e+00       7.984163887292e-16       3.088746259705e-17       3.752923281082e-17 
 1653       4.780216954065e-11       2.631570771790e-12      -3.801960464320e-12       0.000000000000e+00       7.963868748637e-16       3.004898692685e-17       3.733701495433e-17 
 1654       4.783342811440e-11       2.617478956070e-12      -3.842749881498e-12       0.000000000000e+00       7.943635082940e-16       2.923497648794e-17       3.714193943625e-17 
 1655       4.786750605406e-11       2.603153597159e-12      -3.882629254958e-12       0.000000000000e+00       7.923462681164e-16       2.844482033794e-17       3.694404676951e-17 
 1656       4.790432129421e-11       2.588600238986e-12      -3.921586574556e-12       0.000000000000e+00       7.903351331891e-16       2.767790424122e-17       3.674337769577e-17 
 1657       4.794379133586e-11       2.573824454988e-12      -3.959609784887e-12       0.000000000000e+00       7.883300821323e-16       2.693361066380e-17       3.653997318581e-17 
 1658       4.798583324576e-11       2.558831848159e-12      -3.996686785218e-12       0.000000000000e+00       7.863310933275e-16       2.621131876816e-17       3.633387443983e-17 
 1659       4.803036365571e-11       2.543628051092e-12      -4.032805429432e-12       0.000000000000e+00       7.843381449170e-16       2.551040440811e-17       3.612512288787e-17 
 1660       4.807729876191e-11       2.528218726029e-12      -4.067953525963e-12       0.000000000000e+00       7.823512148038e-16       2.483024012365e-17       3.591376019013e-17 
 1661       4.812655432430e-11       2.512609564901e-12      -4.102118837735e-12       0.000000000000e+00       7.803702806506e-16       2.417019513579e-17       3.569982823737e-17 
 1662       4.817804566583e-11       2.496806289383e-12      -4.135289082100e-12       0.000000000000e+00       7.783953198798e-16       2.352963534144e-17       3.548336915123e-17 
 1663       4.823168767185e-11       2.480814650928e-12      -4.167451930777e-12       0.000000000000e+00       7.764263096732e-16       2.290792330824e-17       3.526442528461e-17 
 1664       4.828739478941e-11       2.464640430823e-12      -4.198595009789e-12       0.000000000000e+00       7.744632269708e-16       2.230441826944e-17       3.504303922204e-17 
 1665       4.834508102657e-11       2.448289440230e-12      -4.228705899403e-12       0.000000000000e+00       7.725060484712e-16       2.171847611870e-17       3.481925378001e-17 
 1666       4.840465995176e-11       2.431767520232e-12      -4.257772134068e-12       0.000000000000e+00       7.705547506306e-16       2.114944940499e-17       3.459311200737e-17 
 1667       4.846604469309e-11       2.415080541879e-12      -4.285781202353e-12       0.000000000000e+00       7.686093096627e-16       2.059668732743e-17       3.436465718567e-17 
 1668       4.852914793767e-11       2.398234406236e-12      -4.312720546885e-12       0.000000000000e+00       7.666697015381e-16       2.005953573015e-17       3.413393282950e-17 
 1669       4.859388193096e-11       2.381235044425e-12      -4.338577564286e-12       0.000000000000e+00       7.647359019836e-16       1.953733709710e-17       3.390098268690e-17 
 1670       4.866015847606e-11       2.364088417675e-12      -4.363339605114e-12       0.000000000000e+00       7.628078864824e-16       1.902943054698e-17       3.366585073967e-17 
 1671       4.872788893309e-11       2.346800517362e-12      -4.386993973802e-12       0.000000000000e+00       7.608856302731e-16       1.853515182800e-17       3.342858120377e-17 
 1672       4.879698421847e-11       2.329377365063e-12      -4.409527928592e-12       0.000000000000e+00       7.589691083494e-16       1.805383331282e-17       3.318921852965e-17 
 1673       4.886735480425e-11       2.311825012594e-12      -4.430928681476e-12       0.000000000000e+00       7.570582954596e-16       1.758480399333e-17       3.294780740264e-17 
 1674       4.893891071747e-11       2.294149542059e-12      -4.451183398135e-12       0.000000000000e+00       7.551531661066e-16       1.712738947557e-17       3.270439274328e-17 
 1675       4.901156504129e-11       2.276357012278e-12      -4.470282239464e-12       0.000000000000e+00       7.532536964634e-16       1.668099907828e-17       3.245901761543e-17 
 1676       4.908524445315e-11       2.258453297463e-12      -4.488227515323e-12       0.000000000000e+00       7.513598701420e-16       1.624538797112e-17       3.221171692980e-17 
 1677       4.915987877736e-11       2.240444247218e-12      -4.505024610622e-12       0.000000000000e+00       7.494716724742e-16       1.582039731597e-17       3.196252368613e-17 
 1678       4.923539749102e-11       2.222335740084e-12      -4.520678951053e-12       0.000000000000e+00       7.475890885994e-16       1.540586736954e-17       3.171147106076e-17 
 1679       4.931172972359e-11       2.204133683573e-12      -4.535196003163e-12       0.000000000000e+00       7.457121034642e-16       1.500163748197e-17       3.145859240686e-17 
 1680       4.938880425628e-11       2.185844014217e-12      -4.548581274423e-12       0.000000000000e+00       7.438407018218e-16       1.460754609540e-17       3.120392125475e-17 
 1681       4.946654952160e-11       2.167472697611e-12      -4.560840313291e-12       0.000000000000e+00       7.419748682321e-16       1.422343074254e-17       3.094749131213e-17 
 1682       4.954489360279e-11       2.149025728452e-12      -4.571978709286e-12       0.000000000000e+00       7.401145870609e-16       1.384912804525e-17       3.068933646438e-17 
 1683       4.962376423332e-11       2.130509130591e-12      -4.582002093052e-12       0.000000000000e+00       7.382598424797e-16       1.348447371312e-17       3.042949077482e-17 
 1684       4.970308879635e-11       2.111928957067e-12      -4.590916136430e-12       0.000000000000e+00       7.364106184653e-16       1.312930254202e-17       3.016798848498e-17 
 1685       4.978279432423e-11       2.093291290158e-12      -4.598726552525e-12       0.000000000000e+00       7.345668987997e-16       1.278344841273e-17       2.990486401487e-17 
 1686       4.986280749795e-11       2.074602241420e-12      -4.605439095771e-12       0.000000000000e+00       7.327286670694e-16       1.244674428946e-17       2.964015196326e-17 
 1687       4.994305464663e-11       2.055867951733e-12      -4.611059562007e-12       0.000000000000e+00       7.308959066649e-16       1.211902221845e-17       2.937388710793e-17 
 1688       5.002346174700e-11       2.037094591342e-12      -4.615593788536e-12       0.000000000000e+00       7.290686007811e-16       1.180011332655e-17       2.910610440597e-17 
 1689       5.010395442287e-11       2.018288359904e-12      -4.619047654200e-12       0.000000000000e+00       7.272467324160e-16       1.148984781979e-17       2.883683899404e-17 
 1690       5.018445794460e-11       1.999455486529e-12      -4.621427079447e-12       0.000000000000e+00       7.254302843709e-16       1.118805498196e-17       2.856612618863e-17 
 1691       5.026489722861e-11       1.980602229822e-12      -4.622738026398e-12       0.000000000000e+00       7.236192392500e-16       1.089456317317e-17       2.829400148635e-17 
 1692       5.034519683681e-11       1.961734877932e-12      -4.622986498915e-12       0.000000000000e+00       7.218135794600e-16       1.060919982845e-17       2.802050056417e-17 
 1693       5.042528097611e-11       1.942859748590e-12      -4.622178542672e-12       0.000000000000e+00       7.200132872094e-16       1.033179145630e-17       2.774565927973e-17 
 1694       5.050507349788e-11       1.923983189156e-12      -4.620320245221e-12       0.000000000000e+00       7.182183445087e-16       1.006216363731e-17       2.746951367159e-17 
 1695       5.058449789744e-11       1.905111576658e-12      -4.617417736059e-12       0.000000000000e+00       7.164287331696e-16       9.800141022656e-18       2.719209995951e-17 
 1696       5.066347731351e-11       1.886251317843e-12      -4.613477186702e-12       0.000000000000e+00       7.146444348049e-16       9.545547332771e-18       2.691345454469e-17 
 1697       5.074193452773e-11       1.867408849212e-12      -4.608504810747e-12       0.000000000000e+00       7.128654308281e-16       9.298205355854e-18       2.663361401011e-17 
 1698       5.081979196411e-11       1.848590637072e-12      -4.602506863943e-12       0.000000000000e+00       7.110917024527e-16       9.057936946469e-18       2.635261512071e-17 
 1699       5.089697168849e-11       1.829803177571e-12      -4.595489644261e-12       0.000000000000e+00       7.093232306923e-16       8.824563024121e-18       2.607049482374e-17 
 1700       5.097339540804e-11       1.811052996748e-12      -4.587459491959e-12       0.000000000000e+00       7.075599963603e-16       8.597903571830e-18       2.578729024899e-17 
 1701       5.104898447076e-11       1.792346650574e-12      -4.578422789652e-12       0.000000000000e+00       7.058019800687e-16       8.377777634705e-18       2.550303870908e-17 
 1702       5.112365986491e-11       1.773690724995e-12      -4.568385962381e-12       0.000000000000e+00       7.040491622289e-16       8.164003318523e-18       2.521777769971e-17 
 1703       5.119734221849e-11       1.755091835977e-12      -4.557355477681e-12       0.000000000000e+00       7.023015230505e-16       7.956397788302e-18       2.493154489995e-17 
 1704       5.126995179875e-11       1.736556629547e-12      -4.545337845648e-12       0.000000000000e+00       7.005590425412e-16       7.754777266879e-18       2.464437817250e-17 
 1705       5.134140851166e-11       1.718091781841e-12      -4.532339619009e-12       0.000000000000e+00       6.988217005066e-16       7.558957033486e-18       2.435631556398e-17 
 1706       5.141163190135e-11       1.699703999143e-12      -4.518367393188e-12       0.000000000000e+00       6.970894765494e-16       7.368751422322e-18       2.406739530517e-17 
 1707       5.148054114964e-11       1.681400017929e-12      -4.503427806379e-12       0.000000000000e+00       6.953623500695e-16       7.183973821136e-18       2.377765581131e-17 
 1708       5.154805507547e-11       1.663186604915e-12      -4.487527539607e-12       0.000000000000e+00       6.936403002637e-16       7.004436669795e-18       2.348713568235e-17 
 1709       5.161409213441e-11       1.645070557095e-12      -4.470673316806e-12       0.000000000000e+00       6.919233061245e-16       6.829951458864e-18       2.319587370324e-17 
 1710       5.167857041810e-11       1.627058701787e-12      -4.452871904877e-12       0.000000000000e+00       6.902113464410e-16       6.660328728184e-18       2.290390884419e-17 
 1711       5.174140765377e-11       1.609157896676e-12      -4.434130113764e-12       0.000000000000e+00       6.885043997973e-16       6.495378065441e-18       2.261128026092e-17 
 1712       5.180252120370e-11       1.591375029859e-12      -4.414454796518e-12       0.000000000000e+00       6.868024445732e-16       6.334908104751e-18       2.231802729500e-17 
 1713       5.186182806468e-11       1.573717019887e-12      -4.393852849370e-12       0.000000000000e+00       6.851054589430e-16       6.178726525227e-18       2.202418947404e-17 
 1714       5.191925400483e-11       1.556190226782e-12      -4.372332759935e-12       0.000000000000e+00       6.834134224816e-16       6.026692429823e-18       2.172980524658e-17 
 1715       5.197476106035e-11       1.538798679509e-12      -4.349909266171e-12       0.000000000000e+00       6.817263209971e-16       5.878873973656e-18       2.143490817425e-17 
 1716       5.202832027245e-11       1.521545833459e-12      -4.326598737330e-12       0.000000000000e+00       6.800441417387e-16       5.735392078448e-18       2.113953070766e-17 
 1717       5.207990257118e-11       1.504435158124e-12      -4.302417629559e-12       0.000000000000e+00       6.783668717941e-16       5.596368175112e-18       2.084370544904e-17 
 1718       5.212947877530e-11       1.487470137113e-12      -4.277382486030e-12       0.000000000000e+00       6.766944980890e-16       5.461924204463e-18       2.054746515250e-17 
 1719       5.217701959207e-11       1.470654268174e-12      -4.251509937073e-12       0.000000000000e+00       6.750270073871e-16       5.332182617934e-18       2.025084272424e-17 
 1720       5.222249561717e-11       1.453991063212e-12      -4.224816700304e-12       0.000000000000e+00       6.733643862896e-16       5.207266378293e-18       1.995387122278e-17 
 1721       5.226587733451e-11       1.437484048310e-12      -4.197319580762e-12       0.000000000000e+00       6.717066212351e-16       5.087298960352e-18       1.965658385914e-17 
 1722       5.230713511609e-11       1.421136763747e-12      -4.169035471036e-12       0.000000000000e+00       6.700536984991e-16       4.972404351684e-18       1.935901399712e-17 
 1723       5.234623922183e-11       1.404952764019e-12      -4.139981351400e-12       0.000000000000e+00       6.684056041938e-16       4.862707053339e-18       1.906119515347e-17 
 1724       5.238315979946e-11       1.388935617855e-12      -4.110174289940e-12       0.000000000000e+00       6.667623242679e-16       4.758332080555e-18       1.876316099811e-17 
