#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf             20:omega_scf             21:delta0_scf            22:delta1_scf         
       6.777469497736e+01       1.644233265143e-04       2.089668041731e+00       5.395816724488e-01       1.593583270188e-02       3.533577054788e-02       4.131828040376e-04       7.075386783938e-03       1.572486059210e+00       5.364201589492e-01       3.216453512738e-03       3.231983152896e-03      -2.432753567331e-02      -2.476280235178e-01       1.372545801220e-02      -2.938946557210e+01       0.000000000000e+00      -2.936272053023e+01      -1.286118921830e-04       1.186487698692e-02      -2.936272053023e+01      -6.614717327147e-01 
       6.793865787955e+01       1.648652323027e-04       1.910454669745e+00       6.108263692113e-01       1.769267588745e-02       3.993293366539e-02       4.739387013291e-04       7.996178561025e-03       1.438574268857e+00       6.079152338862e-01       3.242141676829e-03       3.258372983908e-03      -2.317842239840e-02      -2.508047197601e-01       1.305361587967e-02      -2.942946815810e+01       0.000000000000e+00      -2.940270204160e+01      -1.284485603769e-04       1.185915962672e-02      -2.940270204160e+01      -6.624072109487e-01 
       6.810262078175e+01       1.653073510847e-04       1.716477408848e+00       6.748873647454e-01       1.932400549020e-02       4.425501072157e-02       5.322725561012e-04       8.861923978232e-03       1.293546214479e+00       6.722543591553e-01       3.270249005012e-03       3.286952594145e-03      -2.131887044705e-02      -2.537805885581e-01       1.203292074673e-02      -2.946944353914e+01       0.000000000000e+00      -2.944265637474e+01      -1.282856974622e-04       1.185344777394e-02      -2.944265637474e+01      -6.633414535488e-01 
       6.826658368394e+01       1.657496828604e-04       1.509359379174e+00       7.312746329507e-01       2.081566525417e-02       4.826562822511e-02       5.876729151212e-04       9.665336758487e-03       1.138614829394e+00       7.289456492807e-01       3.300472927875e-03       3.317427099239e-03      -1.880453406120e-02      -2.564726169417e-01       1.069358589391e-02      -2.950939362943e+01       0.000000000000e+00      -2.948258544380e+01      -1.281233013600e-04       1.184774142063e-02      -2.948258544380e+01      -6.642744650828e-01 
       6.843054658613e+01       1.661922276297e-04       1.290823431822e+00       7.795626536582e-01       2.215444839986e-02       5.193049276907e-02       6.396380772794e-04       1.039954648245e-02       9.750681672462e-01       7.775615843053e-01       3.332497322372e-03       3.349491975343e-03      -1.570846876086e-02      -2.588061739219e-01       9.074257372939e-03      -2.954932042708e+01       0.000000000000e+00      -2.952249124681e+01      -1.279613697995e-04       1.184204055886e-02      -2.952249124681e+01      -6.652062501484e-01 
       6.855635934219e+01       1.665319475062e-04       1.116522650876e+00       8.108969645441e-01       2.307042412305e-02       5.448810359271e-02       6.768767462647e-04       1.091197471186e-02       8.445777135577e-01       8.091622632661e-01       3.358087004482e-03       3.374979574185e-03      -1.299326899872e-02      -2.603129571712e-01       7.670461161442e-03      -2.957994273571e+01       0.000000000000e+00      -2.955309746372e+01      -1.278374292805e-04       1.183766986642e-02      -2.955309746372e+01      -6.659204029621e-01 
       6.868217209824e+01       1.668717927906e-04       9.374083541274e-01       8.371166900808e-01       2.388417901178e-02       5.680986879543e-02       7.115909475463e-04       1.137719061038e-02       7.104428708207e-01       8.356599151298e-01       3.384393642107e-03       3.401077179751e-03      -1.003256709642e-02      -2.615462509986e-01       6.152046999527e-03      -2.961055350082e+01       0.000000000000e+00      -2.958369215268e+01      -1.277137600693e-04       1.183330239908e-02      -2.958369215268e+01      -6.666338384781e-01 
       6.880798485430e+01       1.672117634828e-04       7.543463492236e-01       8.581130047025e-01       2.459110939213e-02       5.888335050683e-02       7.435736463717e-04       1.179270126841e-02       5.733116140291e-01       8.569445465440e-01       3.411264581093e-03       3.427640918557e-03      -6.875209717195e-03      -2.624862782528e-01       4.543968531354e-03      -2.964115369124e+01       0.000000000000e+00      -2.961427628250e+01      -1.275903611460e-04       1.182893815327e-02      -2.961427628250e+01      -6.673465588133e-01 
       6.890850423333e+01       1.674834766439e-04       6.058415081729e-01       8.710774838861e-01       2.507634678817e-02       6.035385451220e-02       7.670296495337e-04       1.208741423477e-02       4.620385721319e-01       8.701459993029e-01       3.433035784188e-03       3.449102464923e-03      -4.246001709725e-03      -2.630163059070e-01       3.212367165884e-03      -2.966559508098e+01       0.000000000000e+00      -2.963870485161e+01      -1.274919638544e-04       1.182545360753e-02      -2.963870485161e+01      -6.679154814261e-01 
       6.900902361237e+01       1.677552698575e-04       4.558354899508e-01       8.806229136489e-01       2.548883180222e-02       6.165322938453e-02       7.885171609074e-04       1.234786432994e-02       3.496155626570e-01       8.799335427648e-01       3.454990417602e-03       3.470695870663e-03      -1.551773080793e-03      -2.633440716907e-01       1.854166905630e-03      -2.969003084706e+01       0.000000000000e+00      -2.966312780693e+01      -1.273937379691e-04       1.182197111413e-02      -2.966312780693e+01      -6.684839499628e-01 
       6.908325591703e+01       1.679560371354e-04       3.443632094153e-01       8.854649967484e-01       2.574574237935e-02       6.250008052893e-02       8.030668806764e-04       1.251763395133e-02       2.660557956489e-01       8.849573344793e-01       3.471275400492e-03       3.486684035923e-03       4.632067222683e-04      -2.634543011945e-01       8.423271669574e-04      -2.970807303932e+01       0.000000000000e+00      -2.968116054495e+01      -1.273213091770e-04       1.181940065268e-02      -2.968116054495e+01      -6.689034660291e-01 
       6.915748822169e+01       1.681568480711e-04       2.325081647231e-01       8.884266563294e-01       2.596143523739e-02       6.324915070497e-02       8.164559133018e-04       1.266782469049e-02       1.821953852395e-01       8.881028572988e-01       3.487586175085e-03       3.502674836838e-03       2.486976194477e-03      -2.634518496800e-01      -1.706393976518e-04      -2.972611264090e+01       0.000000000000e+00      -2.969919069766e+01      -1.272489734367e-04       1.181683130878e-02      -2.969919069766e+01      -6.693227354999e-01 
       6.923172052636e+01       1.683577026644e-04       1.204562774728e-01       8.895065378757e-01       2.613536204203e-02       6.389879493463e-02       8.286495003215e-04       1.279810651934e-02       9.817362444113e-02       8.893684350992e-01       3.503891464523e-03       3.518639141344e-03       4.508115970314e-03      -2.633367885087e-01      -1.179035669061e-03      -2.974414985346e+01       0.000000000000e+00      -2.971721846671e+01      -1.271767305220e-04       1.181426308170e-02      -2.971721846671e+01      -6.697417588200e-01 
       6.930595283102e+01       1.685586009156e-04       8.393481446784e-03       8.887064154269e-01       2.626703949412e-02       6.444751730120e-02       8.396143518976e-04       1.290817923939e-02       1.412983817806e-02       8.887555482726e-01       3.520160215204e-03       3.534548044373e-03       6.515240275240e-03      -2.631098207045e-01      -2.177199505773e-03      -2.976218487784e+01       0.000000000000e+00      -2.973524405294e+01      -1.271045802277e-04       1.181169597072e-02      -2.973524405294e+01      -6.701605364356e-01 
       6.938018513568e+01       1.687595428245e-04      -1.034946179828e-01       8.860311953775e-01       2.635605109135e-02       6.489397516741e-02       8.493187465453e-04       1.299777332873e-02      -6.979687375580e-02       8.862688413661e-01       3.536361655700e-03       3.550372914079e-03       8.497065079128e-03      -2.627722781753e-01      -3.159537640416e-03      -2.978021791379e+01       0.000000000000e+00      -2.975326765610e+01      -1.270325223704e-04       1.180912997511e-02      -2.975326765610e+01      -6.705790687945e-01 
       6.945441744035e+01       1.689605283911e-04      -2.150230653893e-01       8.814889093848e-01       2.640204793756e-02       6.523698323675e-02       8.577325875262e-04       1.306665075636e-02      -1.534678775826e-01       8.819160272133e-01       3.552465352074e-03       3.566085434867e-03       1.044247276952e-02      -2.623261133771e-01      -4.120557675162e-03      -2.979824915969e+01       0.000000000000e+00      -2.977128947455e+01      -1.269605567879e-04       1.180656509414e-02      -2.977128947455e+01      -6.709973563456e-01 
       6.957376567822e+01       1.692837578419e-04      -3.931174009934e-01       8.703011710151e-01       2.638514597170e-02       6.556907184203e-02       8.684837155731e-04       1.313345356613e-02      -2.871078399552e-01       8.710340299983e-01       3.578075856719e-03       3.591041647923e-03       1.346653498256e-02      -2.613877540388e-01      -5.607502382170e-03      -2.982723594153e+01       0.000000000000e+00      -2.980026111044e+01      -1.268450459360e-04       1.180244369840e-02      -2.980026111044e+01      -6.716693531354e-01 
       6.969311391609e+01       1.696071001443e-04      -5.690493704503e-01       8.543797624774e-01       2.625556580959e-02       6.562778384108e-02       8.757177996479e-04       1.314550580402e-02      -4.191625405191e-01       8.554184781787e-01       3.603233813803e-03       3.615521359997e-03       1.632477781914e-02      -2.601892480947e-01      -7.004157853618e-03      -2.985621941031e+01       0.000000000000e+00      -2.982922944704e+01      -1.267297723187e-04       1.179832517903e-02      -2.982922944704e+01      -6.723407201614e-01 
       6.981246215396e+01       1.699305552982e-04      -7.420731142292e-01       8.338076103265e-01       2.601299618502e-02       6.541085872863e-02       8.793394275807e-04       1.310235179130e-02      -5.490725415678e-01       8.351514237778e-01       3.627820313740e-03       3.639413686600e-03       1.897610484911e-02      -2.587481502767e-01      -8.290516620391e-03      -2.988520035598e+01       0.000000000000e+00      -2.985819527427e+01      -1.266147351137e-04       1.179420953301e-02      -2.985819527427e+01      -6.730114593111e-01 
       6.993181039184e+01       1.702541233036e-04      -9.114575147294e-01       8.086875603700e-01       2.565761202609e-02       6.491717416825e-02       8.792668433690e-04       1.300376372420e-02      -6.762893384490e-01       8.103345587647e-01       3.651720394742e-03       3.662611199528e-03       2.138251598679e-02      -2.570854885810e-01      -9.448215029533e-03      -2.991417954940e+01       0.000000000000e+00      -2.988715936297e+01      -1.264999336364e-04       1.179009675733e-02      -2.988715936297e+01      -6.736815724801e-01 
       7.005115862971e+01       1.705778041606e-04      -1.076489305737e+00       7.791416200245e-01       2.519007935469e-02       6.414677185754e-02       8.754326432785e-04       1.284974687262e-02      -8.002776149310e-01       7.810873045619e-01       3.674823539759e-03       3.685010334944e-03       2.350963868169e-02      -2.552254511234e-01      -1.046078909143e-02      -2.994315773961e+01       0.000000000000e+00      -2.991612246215e+01      -1.263853671801e-04       1.178598684900e-02      -2.991612246215e+01      -6.743510615711e-01 
       7.017050686758e+01       1.709015978691e-04      -1.236476067871e+00       7.453099742541e-01       2.461155375908e-02       6.310087179150e-02       8.677846250237e-04       1.264054245794e-02      -9.205174373776e-01       7.475482115273e-01       3.697024140449e-03       3.706511776912e-03       2.532720998619e-02      -2.531950307752e-01      -1.131390464975e-02      -2.997213565109e+01       0.000000000000e+00      -2.994508529626e+01      -1.262710348864e-04       1.178187980501e-02      -2.994508529626e+01      -6.750199284938e-01 
       7.028985510545e+01       1.712255044292e-04      -1.390749118857e+00       7.073510035544e-01       2.392368267497e-02       6.178187473929e-02       8.562866353269e-04       1.237662818249e-02      -1.036506620051e+00       7.098773696207e-01       3.718221876797e-03       3.727020772656e-03       2.680949741729e-02      -2.510236307745e-01      -1.199555594688e-02      -3.000111398113e+01       0.000000000000e+00      -2.997404856256e+01      -1.261569360017e-04       1.177777562238e-02      -2.997404856256e+01      -6.756881751642e-01 
       7.045730004854e+01       1.716801338437e-04      -1.596339575601e+00       6.474774242546e-01       2.277849167646e-02       5.947806086669e-02       8.336308343370e-04       1.191554782983e-02      -1.191155353116e+00       6.503950622961e-01       3.746091839088e-03       3.753951025274e-03       2.828504304740e-02      -2.477998241774e-01      -1.264516693763e-02      -3.004177240033e+01       0.000000000000e+00      -3.001468587034e+01      -1.259972480937e-04       1.177202229363e-02      -3.001468587034e+01      -6.766246798087e-01 
       7.062474499163e+01       1.721349853946e-04      -1.787749463288e+00       5.803687036189e-01       2.142996247542e-02       5.665781722125e-02       8.033637969180e-04       1.135099489229e-02      -1.335232452537e+00       5.836554356005e-01       3.771561359771e-03       3.778521222902e-03       2.902005315236e-02      -2.444519473514e-01      -1.292141476864e-02      -3.008243468935e+01       0.000000000000e+00      -3.005532707464e+01      -1.258380162329e-04       1.176627458302e-02      -3.005532707464e+01      -6.775599726573e-01 
       7.079218993472e+01       1.725900590817e-04      -1.963431243407e+00       5.066217066885e-01       1.988753462523e-02       5.333963071703e-02       7.655579049311e-04       1.068666385751e-02      -1.467573603565e+00       5.102554433667e-01       3.794414463339e-03       3.800522690755e-03       2.899525101864e-02      -2.410747423344e-01      -1.281735963822e-02      -3.012310244986e+01       0.000000000000e+00      -3.009597377706e+01      -1.256792383686e-04       1.176053248232e-02      -3.009597377706e+01      -6.784940590470e-01 
       7.095963487781e+01       1.730453549052e-04      -2.121976626444e+00       4.268876446712e-01       1.816245583844e-02       4.954647486012e-02       7.203568832126e-04       9.927148278039e-03      -1.587118576157e+00       4.308451308824e-01       3.814461617037e-03       3.819769946023e-03       2.821282489242e-02      -2.377635690407e-01      -1.233678617183e-02      -3.016377713852e+01       0.000000000000e+00      -3.013662743417e+01      -1.255209126876e-04       1.175479598334e-02      -3.013662743417e+01      -6.794269443240e-01 
       7.112707982090e+01       1.735008728649e-04      -2.262127883491e+00       3.418658742561e-01       1.626773242893e-02       4.530567501676e-02       6.679764541103e-04       9.077913930640e-03      -1.692919544505e+00       3.461159224753e-01       3.831540935215e-03       3.836102019516e-03       2.669626182004e-02      -2.346117134833e-01      -1.149404476783e-02      -3.020446005777e+01       0.000000000000e+00      -3.017728934835e+01      -1.253630370349e-04       1.174906507788e-02      -3.017728934835e+01      -6.803586338398e-01 
       7.129452476399e+01       1.739566129610e-04      -2.382787824953e+00       2.522960590038e-01       1.421802642629e-02       4.064876121592e-02       6.087045352945e-04       8.145269443811e-03      -1.784148438104e+00       2.568063683048e-01       3.845518962873e-03       3.849383430803e-03       2.448960866231e-02      -2.317077811069e-01      -1.031360994949e-02      -3.024515234812e+01       0.000000000000e+00      -3.021796066002e+01      -1.252056095628e-04       1.174333975776e-02      -3.021796066002e+01      -6.812891329461e-01 
       7.143080655506e+01       1.743276993101e-04      -2.465956019907e+00       1.765743160473e-01       1.244655065450e-02       3.657586245968e-02       5.556237169923e-04       7.329527618678e-03      -1.847152308880e+00       1.812721545906e-01       3.854533096868e-03       3.857864789227e-03       2.222752962240e-02      -2.295839794030e-01      -9.126790409301e-03      -3.027827899871e+01       0.000000000000e+00      -3.025107025571e+01      -1.250778104220e-04       1.173868409326e-02      -3.025107025571e+01      -6.820455820072e-01 
       7.156708834612e+01       1.746989328062e-04      -2.535180159277e+00       9.878454049126e-02       1.059251972149e-02       3.227175135192e-02       4.984436826581e-04       6.467425710912e-03      -1.899721931213e+00       1.036441015628e-01       3.861381247798e-03       3.864206959144e-03       1.959268997094e-02      -2.277179390718e-01      -7.761006310246e-03      -3.031141294397e+01       0.000000000000e+00      -3.028418716346e+01      -1.249503057672e-04       1.173403211878e-02      -3.028418716346e+01      -6.828012489403e-01 
       7.170337013718e+01       1.750703134492e-04      -2.590124858766e+00       1.936814889745e-02       8.665911056528e-03       2.775889676790e-02       4.374227650067e-04       5.563461861228e-03      -1.941602315849e+00       2.436387290071e-02       3.866034329015e-03       3.868376329556e-03       1.663463957120e-02      -2.261442109618e-01      -6.241954055915e-03      -3.034455454649e+01       0.000000000000e+00      -3.031731174584e+01      -1.248230946444e-04       1.172938382995e-02      -3.031731174584e+01      -6.835561366173e-01 
       7.175258440534e+01       1.752044631022e-04      -2.606405376365e+00      -9.623832976856e-03       7.954350196339e-03       2.608248554208e-02       4.144975300038e-04       5.227649753970e-03      -1.954059637317e+00      -4.585103345199e-03       3.867171638730e-03       3.869343437451e-03       1.549759264816e-02      -2.256535671119e-01      -5.661178031996e-03      -3.035652462703e+01       0.000000000000e+00      -3.032927568429e+01      -1.247772279566e-04       1.172770613843e-02      -3.032927568429e+01      -6.838285517356e-01 
       7.180179867349e+01       1.753386319445e-04      -2.620780460869e+00      -3.874811619519e-02       7.235194718639e-03       2.438311539714e-02       3.911229462835e-04       4.887232044297e-03      -1.965089905822e+00      -3.367016899706e-02       3.868020105042e-03       3.870023669724e-03       1.432834431281e-02      -2.252060502546e-01      -5.065519402896e-03      -3.036849575485e+01       0.000000000000e+00      -3.034124067229e+01      -1.247313993693e-04       1.172602892678e-02      -3.034124067229e+01      -6.841008657401e-01 
       7.185101294164e+01       1.754728199759e-04      -2.633242126847e+00      -6.798332155552e-02       6.508960362703e-03       2.266197324250e-02       3.673138864441e-04       4.542446403166e-03      -1.974686953422e+00      -6.286982842693e-02       3.868579584634e-03       3.870416611193e-03       1.312975154950e-02      -2.248027412968e-01      -4.456434240261e-03      -3.038046793951e+01       0.000000000000e+00      -3.035320671939e+01      -1.246856088265e-04       1.172435219479e-02      -3.035320671939e+01      -6.843730787650e-01 
       7.190022720979e+01       1.756070271967e-04      -2.643783774728e+00      -9.730799142422e-02       5.776170274055e-03       2.092026652892e-02       3.430856813129e-04       4.193534624869e-03      -1.982845649589e+00      -9.216250593051e-02       3.868850145068e-03       3.870522049615e-03       1.190475034783e-02      -2.244446200321e-01      -3.835415216229e-03      -3.039244118923e+01       0.000000000000e+00      -3.036517383379e+01      -1.246398562757e-04       1.172267594225e-02      -3.036517383379e+01      -6.846451909448e-01 
       7.194944147794e+01       1.757412536066e-04      -2.652400236449e+00      -1.267006291467e-01       5.037353389471e-03       1.915922020363e-02       3.184540829787e-04       3.840742017513e-03      -1.989561938998e+00      -1.215268146876e-01       3.868832069038e-03       3.870339983879e-03       1.065633093137e-02      -2.241325475066e-01      -3.203978762885e-03      -3.040441551088e+01       0.000000000000e+00      -3.037714202237e+01      -1.245941416677e-04       1.172100016895e-02      -3.037714202237e+01      -6.849172024133e-01 
       7.199865574609e+01       1.758754992058e-04      -2.659087771545e+00      -1.561397436358e-01       4.293044064025e-03       1.738007605814e-02       2.934352540054e-04       3.484317272044e-03      -1.994832835723e+00      -1.509413369650e-01       3.868525851839e-03       3.869870622671e-03       9.387530412335e-03      -2.238672657394e-01      -2.563661402588e-03      -3.041639091000e+01       0.000000000000e+00      -3.038911129067e+01      -1.245484649569e-04       1.171932487469e-02      -3.038911129067e+01      -6.851891133042e-01 
       7.209181715010e+01       1.761296753797e-04      -2.666458195277e+00      -2.119181941725e-01       2.870967583933e-03       1.396712953318e-02       2.450741169426e-04       2.800566723532e-03      -2.000846741267e+00      -2.066834543799e-01       3.867159871067e-03       3.868197100980e-03       6.940900428260e-03      -2.234953620479e-01      -1.332781566333e-03      -3.043906301134e+01       0.000000000000e+00      -3.041177179267e+01      -1.244621036835e-04       1.171615489466e-02      -3.041177179267e+01      -6.857035590361e-01 
       7.218497855412e+01       1.763839203154e-04      -2.666907258472e+00      -2.676406219139e-01       1.434857864403e-03       1.050254426047e-02       1.955013522892e-04       2.106447102967e-03      -2.001672382769e+00      -2.623830821256e-01       3.864770838886e-03       3.865500546617e-03       4.453590060929e-03      -2.232964286078e-01      -8.637350324605e-05      -3.046173900323e+01       0.000000000000e+00      -3.043443619326e+01      -1.243758777956e-04       1.171298662908e-02      -3.043443619326e+01      -6.862176457443e-01 
       7.227813995813e+01       1.766382340130e-04      -2.660450934492e+00      -3.231619400691e-01      -1.151956942750e-05       6.995192447164e-03       1.448380615395e-04       1.403735505943e-03      -1.997320468943e+00      -3.178953433822e-01       3.861368150784e-03       3.861788386547e-03       1.947212237517e-03      -2.232721065556e-01       1.164729529474e-03      -3.048441888434e+01       0.000000000000e+00      -3.045710449111e+01      -1.242897869519e-04       1.170982007654e-02      -3.045710449111e+01      -6.867313743283e-01 
       7.235305815286e+01       1.768427969481e-04      -2.650271887770e+00      -3.675671609150e-01      -1.179528124636e-03       4.149757339665e-03       1.033897636895e-04       8.336241680271e-04      -1.990080700629e+00      -3.623033286088e-01       3.857904463273e-03       3.858073100785e-03      -6.743117803806e-05      -2.233793549938e-01       2.166872492759e-03      -3.050266031729e+01       0.000000000000e+00      -3.047533661488e+01      -1.242206524480e-04       1.170727485176e-02      -3.047533661488e+01      -6.871442434998e-01 
       7.242797634759e+01       1.770474043514e-04      -2.635674725869e+00      -4.116747031057e-01      -2.349717066534e-03       1.287257834541e-03       6.138460696191e-05       2.600783035067e-04      -1.979526802422e+00      -4.064226170516e-01       3.853800301423e-03       3.853713854101e-03      -2.069051365530e-03      -2.235989880893e-01       3.159411213022e-03      -3.052090423686e+01       0.000000000000e+00      -3.049357123045e+01      -1.241516048633e-04       1.170473073319e-02      -3.049357123045e+01      -6.875568821165e-01 
       7.250289454232e+01       1.772520562229e-04      -2.616692839443e+00      -4.554108813923e-01      -3.520079848205e-03      -1.587504449538e-03       1.889142939523e-05      -3.159401613039e-04      -1.965683142660e+00      -4.501795673982e-01       3.849064056786e-03       3.848718100890e-03      -4.046455227661e-03      -2.239297273775e-01       4.136793985489e-03      -3.053915061905e+01       0.000000000000e+00      -3.051180831381e+01      -1.240826440424e-04       1.170218772011e-02      -3.051180831381e+01      -6.879692906410e-01 
       7.257781273705e+01       1.774567525627e-04      -2.593366932984e+00      -4.987027924244e-01      -4.688603146020e-03      -4.469689860377e-03      -2.401944853252e-05      -8.934616329917e-04      -1.948579573048e+00      -4.935012952641e-01       3.843705110068e-03       3.843094329146e-03      -5.988593319128e-03      -2.243696743457e-01       5.093557841657e-03      -3.055739943314e+01       0.000000000000e+00      -3.053004783423e+01      -1.240137698473e-04       1.169964581179e-02      -3.053004783423e+01      -6.883814695342e-01 
       7.265273093178e+01       1.776614933708e-04      -2.565744938937e+00      -5.414784432867e-01      -5.853270789824e-03      -7.354429924409e-03      -6.727635639057e-05      -1.471510696332e-03      -1.928251365730e+00      -5.363157924377e-01       3.837733807894e-03       3.836852046342e-03      -7.884625017536e-03      -2.249163213026e-01       6.024360743175e-03      -3.057565064180e+01       0.000000000000e+00      -3.054828975438e+01      -1.239449821364e-04       1.169710500753e-02      -3.054828975438e+01      -6.887934192547e-01 
       7.272764912651e+01       1.778662786471e-04      -2.533881921319e+00      -5.836668757600e-01      -7.012067667683e-03      -1.023683666864e-02      -1.108064114130e-04      -2.049107981777e-03      -1.904739142628e+00      -5.785520821131e-01       3.831161441915e-03       3.830001767288e-03      -9.723982529598e-03      -2.255665651968e-01       6.924013114544e-03      -3.059390420120e+01       0.000000000000e+00      -3.056653403041e+01      -1.238762807170e-04       1.169456530659e-02      -3.056653403041e+01      -6.892051402594e-01 
       7.284676114930e+01       1.781919571761e-04      -2.474647014776e+00      -6.493615186594e-01      -8.837395178184e-03      -1.480268495344e-02      -1.803944052478e-04      -2.964077991338e-03      -1.860916788773e+00      -6.443412816507e-01       3.819504965783e-03       3.817887451364e-03      -1.250659705975e-02      -2.268044041298e-01       8.277964022516e-03      -3.062293014787e+01       0.000000000000e+00      -3.059554522811e+01      -1.237672299098e-04       1.169052971994e-02      -3.059554522811e+01      -6.898592634371e-01 
       7.296587317209e+01       1.785177481103e-04      -2.405136201814e+00      -7.131220013345e-01      -1.063477301949e-02      -1.933056823526e-02      -2.501836865863e-04      -3.871480413740e-03      -1.809374900861e+00      -7.082187999436e-01       3.806413825739e-03       3.804316756827e-03      -1.508115648417e-02      -2.282769836584e-01       9.521575099078e-03      -3.065196167340e+01       0.000000000000e+00      -3.062456201764e+01      -1.236583960819e-04       1.168649691755e-02      -3.062456201764e+01      -6.905128114413e-01 
       7.308498519488e+01       1.788436514498e-04      -2.325677432465e+00      -7.746838115194e-01      -1.239626157300e-02      -2.380088207550e-02      -3.198677901026e-04      -4.767386507015e-03      -1.750356785152e+00      -7.699197498196e-01       3.791946878001e-03       3.789346671667e-03      -1.741164466095e-02      -2.299633650297e-01       1.063744212331e-02      -3.068099850518e+01       0.000000000000e+00      -3.065358412637e+01      -1.235497786631e-04       1.168246689654e-02      -3.065358412637e+01      -6.911657860748e-01 
       7.320409721767e+01       1.791696671945e-04      -2.236639811712e+00      -8.337927473575e-01      -1.411404809410e-02      -2.819418899933e-02      -3.891371254209e-04      -5.647900687421e-03      -1.684136661165e+00      -8.291895071046e-01       3.776167970558e-03       3.773039791380e-03      -1.946555982637e-02      -2.318396230194e-01       1.160999573027e-02      -3.071004033392e+01       0.000000000000e+00      -3.068261124499e+01      -1.234413769996e-04       1.167843965402e-02      -3.068261124499e+01      -6.918181891252e-01 
       7.332320924046e+01       1.794957953445e-04      -2.138431876569e+00      -8.902059774279e-01      -1.578048261017e-02      -3.249130723488e-02      -4.576804358605e-04      -6.509178314788e-03      -1.611018377779e+00      -8.857847581973e-01       3.759145600819e-03       3.755464023137e-03      -2.121436324488e-02      -2.338791898911e-01       1.242571572629e-02      -3.073908681541e+01       0.000000000000e+00      -3.071164302925e+01      -1.233331903461e-04       1.167441518714e-02      -3.071164302925e+01      -6.924700223644e-01 
       7.344232126324e+01       1.798220358998e-04      -2.031499714095e+00      -9.436930501669e-01      -1.738811332966e-02      -3.667339877915e-02      -5.251862791711e-04      -7.347443344570e-03      -1.531334014962e+00      -9.394743667647e-01       3.740952536171e-03       3.736692242650e-03      -2.263387607310e-02      -2.360532336490e-01       1.307331866641e-02      -3.076813757239e+01       0.000000000000e+00      -3.074067910188e+01      -1.232252180540e-04       1.167039349301e-02      -3.074067910188e+01      -6.931212875483e-01 
       7.356143328603e+01       1.801483888603e-04      -1.916324926689e+00      -9.940368089316e-01      -1.892972072166e-02      -4.072205533046e-02      -5.913445117447e-04      -8.159005554408e-03      -1.445442374158e+00      -9.900404070573e-01       3.721665450232e-03       3.716801954985e-03      -2.370461217269e-02      -2.383310678283e-01       1.354391265527e-02      -3.079719219671e+01       0.000000000000e+00      -3.076971905470e+01      -1.231174595628e-04       1.166637456878e-02      -3.076971905470e+01      -6.937719864162e-01 
       7.372784505619e+01       1.806045257990e-04      -1.742593839269e+00      -1.058726651715e+00      -2.095981649040e-02      -4.612118515176e-02      -6.809357192977e-04      -9.241346591587e-03      -1.315781128896e+00      -1.055072431806e+00       3.693040198219e-03       3.687296070133e-03      -2.458989486443e-02      -2.416261759317e-01       1.389335022732e-02      -3.083779014351e+01       0.000000000000e+00      -3.081029652537e+01      -1.229672665507e-04       1.166076435026e-02      -3.081029652537e+01      -6.946801347530e-01 
       7.389425682634e+01       1.810608821412e-04      -1.555287892331e+00      -1.116383167165e+00      -2.282953609601e-02      -5.117821401300e-02      -7.664736831593e-04      -1.025519603260e-02      -1.175878884867e+00      -1.113105704173e+00       3.662665512877e-03       3.656002788828e-03      -2.474406628196e-02      -2.449706681442e-01       1.387631541900e-02      -3.087839350620e+01       0.000000000000e+00      -3.085087943688e+01      -1.228174876059e-04       1.165515952491e-02      -3.085087943688e+01      -6.955871856938e-01 
       7.406066859650e+01       1.815174578869e-04      -1.356016204653e+00      -1.166563316118e+00      -2.452219267465e-02      -5.584900496129e-02      -8.471585558331e-04      -1.119170291356e-02      -1.026936981260e+00      -1.163694036869e+00       3.630780254376e-03       3.623170354401e-03      -2.416453243703e-02      -2.482729642021e-01       1.349399050913e-02      -3.091900092077e+01       0.000000000000e+00      -3.089146642517e+01      -1.226681211162e-04       1.164956008496e-02      -3.089146642517e+01      -6.964931438053e-01 
       7.422708036666e+01       1.819742530361e-04      -1.146479016594e+00      -1.208888291907e+00      -2.602253409540e-02      -6.009248120703e-02      -9.222215665988e-04      -1.204262860392e-02      -8.702256134429e-01      -1.206455580516e+00       3.597631239397e-03       3.589057515309e-03      -2.286881587748e-02      -2.514428313325e-01       1.275755748341e-02      -3.095961094867e+01       0.000000000000e+00      -3.093205605160e+01      -1.225191652292e-04       1.164396602267e-02      -3.093205605160e+01      -6.973980135832e-01 
       7.439349213681e+01       1.824312675888e-04      -9.284530877650e-01      -1.243046475406e+00      -2.731687797898e-02      -6.387098479373e-02      -9.909321465242e-04      -1.280041875831e-02      -7.070728845221e-01      -1.241075723556e+00       3.563471134399e-03       3.553931165859e-03      -2.089398486414e-02      -2.543938553247e-01       1.168784688223e-02      -3.100022209063e+01       0.000000000000e+00      -3.097264681686e+01      -1.223706181054e-04       1.163837733028e-02      -3.097264681686e+01      -6.983017994503e-01 
