#scalar perturbations for mode k = 1.000000000000e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf             20:omega_scf             21:delta0_scf            22:delta1_scf         
       1.471473781613e+00       3.183414472126e-06      -7.202823896220e-09      -8.818965943812e-18       3.576217051729e-14       8.940542629324e-14       4.070451921175e-23       1.788108525865e-14      -5.402117922165e-09      -8.818974231463e-18       6.011255367760e-01       6.988585620312e-01      -7.202823894126e-09      -1.309157055170e-17       8.671824398295e-10      -5.402117925412e-09       0.000000000000e+00      -5.153292684726e-09       4.493982839601e-19       1.473581815456e-10      -5.153292684726e-09      -5.239340969167e-10 
       1.474190386017e+00       3.189308148194e-06      -7.229409741600e-09      -8.867836352707e-18       3.596087204629e-14       8.990218011573e-14       4.108237729790e-23       1.798043602315e-14      -5.422057306200e-09      -8.867844664541e-18       6.011281848314e-01       6.988601132109e-01      -7.229409739491e-09      -1.316418028434e-17       8.703864952344e-10      -5.422057309471e-09       0.000000000000e+00      -5.176217800385e-09       3.945883536217e-19       1.473577982973e-10      -5.176217800385e-09      -5.438130180042e-10 
       1.476906990421e+00       3.195201817798e-06      -7.256044961753e-09      -8.916886723524e-18       3.616035182048e-14       9.040087955121e-14       4.146308611232e-23       1.808017591024e-14      -5.442033721315e-09      -8.916895059527e-18       6.011324161849e-01       6.988632509352e-01      -7.256044959628e-09      -1.323705786430e-17       8.735964521148e-10      -5.442033724610e-09       0.000000000000e+00      -5.204234669514e-09       3.073096848265e-19       1.473583253101e-10      -5.204234669514e-09      -5.622927540491e-10 
       1.479623594825e+00       3.201095453108e-06      -7.282729777257e-09      -8.966117389725e-18       3.636057601697e-14       9.090144004243e-14       4.184662053391e-23       1.818028800849e-14      -5.462047332943e-09      -8.966125749883e-18       6.011381434814e-01       6.988678904148e-01      -7.282729775116e-09      -1.331020378796e-17       8.768123132360e-10      -5.462047336262e-09       0.000000000000e+00      -5.236851277050e-09       1.931061267704e-19       1.473596151471e-10      -5.236851277050e-09      -5.780832958363e-10 
       1.482340199229e+00       3.206989029616e-06      -7.309464349965e-09      -9.015528686043e-18       3.656151520963e-14       9.140378802408e-14       4.223296004890e-23       1.828075760482e-14      -5.482098262474e-09      -9.015537070341e-18       6.011451350130e-01       6.988738018773e-01      -7.309464347809e-09      -1.338361855313e-17       8.800340799383e-10      -5.482098265818e-09       0.000000000000e+00      -5.273247720279e-09       5.955400511492e-20       1.473614726622e-10      -5.273247720279e-09      -5.900385306097e-10 
       1.485056803633e+00       3.212882522845e-06      -7.336248762507e-09      -9.065120948025e-18       3.676317590612e-14       9.190793976529e-14       4.262212532039e-23       1.838158795306e-14      -5.502186571880e-09      -9.065129356446e-18       6.011528535032e-01       6.988804487825e-01      -7.336248760335e-09      -1.345730265851e-17       8.832617503719e-10      -5.502186575248e-09       0.000000000000e+00      -5.312309465371e-09      -8.414215673069e-20       1.473636592168e-10      -5.312309465371e-09      -5.972412659170e-10 
       1.488608029228e+00       3.220586527439e-06      -7.371337317227e-09      -9.130222880707e-18       3.702792038022e-14       9.256980095056e-14       4.313518371371e-23       1.851396019011e-14      -5.528502987920e-09      -9.130231320636e-18       6.011628883204e-01       6.988890958828e-01      -7.371337315034e-09      -1.355403170471e-17       8.874899578507e-10      -5.528502991321e-09       0.000000000000e+00      -5.365130056783e-09      -2.699782884200e-19       1.473665560213e-10      -5.365130056783e-09      -5.985275904947e-10 
       1.491495706462e+00       3.226850934843e-06      -7.399932269874e-09      -9.183389392373e-18       3.724416381287e-14       9.311040953217e-14       4.355604345211e-23       1.862208190643e-14      -5.549949202406e-09      -9.183397857899e-18       6.011700676411e-01       6.988951575955e-01      -7.399932267664e-09      -1.363302757289e-17       8.909355591001e-10      -5.549949205833e-09       0.000000000000e+00      -5.407396322683e-09      -4.040499906920e-19       1.473685460010e-10      -5.407396322683e-09      -5.925673134838e-10 
       1.493875934447e+00       3.232014451604e-06      -7.423544432813e-09      -9.227367671181e-18       3.742304809783e-14       9.355762024458e-14       4.390541969612e-23       1.871152404892e-14      -5.567658324610e-09      -9.227376157789e-18       6.011749262103e-01       6.988991015163e-01      -7.423544430589e-09      -1.369837177039e-17       8.937806854051e-10      -5.567658328059e-09       0.000000000000e+00      -5.440356376503e-09      -4.936859459012e-19       1.473697121988e-10      -5.440356376503e-09      -5.832151211238e-10 
       1.496256162433e+00       3.237177935126e-06      -7.447194568734e-09      -9.271485966998e-18       3.760247171870e-14       9.400617929675e-14       4.425699510878e-23       1.880123585935e-14      -5.585395926550e-09      -9.271494474672e-18       6.011787720629e-01       6.989020371089e-01      -7.447194566495e-09      -1.376392436121e-17       8.966303460590e-10      -5.585395930021e-09       0.000000000000e+00      -5.470599068413e-09      -5.582460184726e-19       1.473703020760e-10      -5.470599068413e-09      -5.703988761282e-10 
       1.498636390418e+00       3.242341406284e-06      -7.470882505113e-09      -9.315744503238e-18       3.778244782490e-14       9.445611956225e-14       4.461079506693e-23       1.889122391245e-14      -5.603161878834e-09      -9.315753031963e-18       6.011813138777e-01       6.989036715863e-01      -7.470882502860e-09      -1.382968567875e-17       8.994845386273e-10      -5.603161882328e-09       0.000000000000e+00      -5.497327787366e-09      -5.933834917383e-19       1.473702033894e-10      -5.497327787366e-09      -5.548776433778e-10 
       1.501016618404e+00       3.247504893688e-06      -7.494608060434e-09      -9.360143502228e-18       3.796302882932e-14       9.490757207329e-14       4.496689190076e-23       1.898151441466e-14      -5.620956045325e-09      -9.360152051986e-18       6.011821042946e-01       6.989035564754e-01      -7.494608058166e-09      -1.389565605529e-17       9.023432624352e-10      -5.620956048840e-09       0.000000000000e+00      -5.519956424315e-09      -5.965412878089e-19       1.473693402008e-10      -5.519956424315e-09      -5.376022311716e-10 
       1.503396846390e+00       3.252668426223e-06      -7.518371062177e-09      -9.404683185201e-18       3.814422358991e-14       9.536055897477e-14       4.532530702374e-23       1.907211179495e-14      -5.638778296633e-09      -9.404691755976e-18       6.011810531254e-01       6.989016002386e-01      -7.518371059895e-09      -1.396183582199e-17       9.052065201319e-10      -5.638778300170e-09       0.000000000000e+00      -5.538159118534e-09      -5.672139106993e-19       1.473676852199e-10      -5.538159118534e-09      -5.196523392659e-10 
       1.505777074375e+00       3.257832032764e-06      -7.542171341112e-09      -9.449363772366e-18       3.832599155896e-14       9.581497889740e-14       4.568600313178e-23       1.916299577948e-14      -5.656628505834e-09      -9.449372364141e-18       6.011784602208e-01       6.988981007309e-01      -7.542171338816e-09      -1.402822530911e-17       9.080743142739e-10      -5.656628509394e-09       0.000000000000e+00      -5.551899959202e-09      -5.070172657083e-19       1.473652628680e-10      -5.551899959202e-09      -5.021593940946e-10 
       1.508157302361e+00       3.262995739032e-06      -7.566008723533e-09      -9.494185482937e-18       3.850829252404e-14       9.627073131010e-14       4.604894266215e-23       1.925414626202e-14      -5.674506542649e-09      -9.494194095695e-18       6.011747112890e-01       6.988934414931e-01      -7.566008721222e-09      -1.409482484592e-17       9.109466435690e-10      -5.674506546232e-09       0.000000000000e+00      -5.561436426733e-09      -4.195762890457e-19       1.473621437454e-10      -5.561436426733e-09      -4.862248276346e-10 
       1.510874783534e+00       3.268891232583e-06      -7.593268775070e-09      -9.545530769842e-18       3.871712763422e-14       9.679281908556e-14       4.646612517201e-23       1.935856381711e-14      -5.694951581303e-09      -9.545539406535e-18       6.011690037335e-01       6.988866892621e-01      -7.593268772743e-09      -1.417111805546e-17       9.142314928802e-10      -5.694951584911e-09       0.000000000000e+00      -5.567868905905e-09      -2.933336365423e-19       1.473578683066e-10      -5.567868905905e-09      -4.712042326278e-10 
       1.513592264708e+00       3.274786903883e-06      -7.620576821103e-09      -9.597060612712e-18       3.892674680830e-14       9.731686702076e-14       4.688636751132e-23       1.946337340415e-14      -5.715432615827e-09      -9.597069273319e-18       6.011620174799e-01       6.988786515297e-01      -7.620576818758e-09      -1.424768597026e-17       9.175222490074e-10      -5.715432619461e-09       0.000000000000e+00      -5.570660277988e-09      -1.486164954291e-19       1.473530292959e-10      -5.570660277988e-09      -4.607058184957e-10 
       1.515776032792e+00       3.279524811278e-06      -7.642556296244e-09      -9.638603962276e-18       3.909576251724e-14       9.773940629310e-14       4.722629949470e-23       1.954788125862e-14      -5.731917222183e-09      -9.638612642084e-18       6.011558582841e-01       6.988716414019e-01      -7.642556293886e-09      -1.430941535711e-17       9.201709836621e-10      -5.731917225838e-09       0.000000000000e+00      -5.571224979028e-09      -2.666270600775e-20       1.473489005707e-10      -5.571224979028e-09      -4.561095844911e-10 
       1.517959800877e+00       3.284262858912e-06      -7.664566708271e-09      -9.680266868887e-18       3.926526892559e-14       9.816317231397e-14       4.756820696081e-23       1.963263446279e-14      -5.748425031203e-09      -9.680275567882e-18       6.011496207911e-01       6.988645466911e-01      -7.664566705900e-09      -1.437132270747e-17       9.228235360540e-10      -5.748425034880e-09       0.000000000000e+00      -5.571168665477e-09       9.367364167704e-20       1.473447207661e-10      -5.571168665477e-09      -4.551837050965e-10 
       1.520143568961e+00       3.289001040901e-06      -7.686608074029e-09      -9.722049499997e-18       3.943525154868e-14       9.858812887170e-14       4.791207991628e-23       1.971762577434e-14      -5.764956055522e-09      -9.722058218166e-18       6.011436991836e-01       6.988577621808e-01      -7.686608071644e-09      -1.443340827366e-17       9.254799054596e-10      -5.764956059220e-09       0.000000000000e+00      -5.571319689053e-09       2.064618957173e-19       1.473406473836e-10      -5.571319689053e-09      -4.579590350411e-10 
       1.522327337045e+00       3.293739346703e-06      -7.708680436493e-09      -9.763952023244e-18       3.960570316795e-14       9.901425791987e-14       4.825791689323e-23       1.980285158397e-14      -5.781510327370e-09      -9.763960760572e-18       6.011384340338e-01       6.988516292353e-01      -7.708680434094e-09      -1.449567230814e-17       9.281400900181e-10      -5.781510331089e-09       0.000000000000e+00      -5.572483751380e-09       3.062222308344e-19       1.473368261711e-10      -5.572483751380e-09      -4.642847165588e-10 
       1.524511105130e+00       3.298477765776e-06      -7.730783869468e-09      -9.805974606586e-18       3.977663218341e-14       9.944158045853e-14       4.860573541575e-23       1.988831609171e-14      -5.798087902101e-09      -9.805983363060e-18       6.011340503344e-01       6.988463733639e-01      -7.730783867056e-09      -1.455811506362e-17       9.308040881676e-10      -5.798087905842e-09       0.000000000000e+00      -5.575407521285e-09       3.881389498598e-19       1.473333831891e-10      -5.575407521285e-09      -4.738426555556e-10 
       1.526694873214e+00       3.303216287574e-06      -7.752918480223e-09      -9.848117418498e-18       3.994807037846e-14       9.987017594614e-14       4.895558178933e-23       1.997403518923e-14      -5.814688860167e-09      -9.848126194104e-18       6.011306013511e-01       6.988420482032e-01      -7.752918477797e-09      -1.462073679326e-17       9.334718999289e-10      -5.814688863929e-09       0.000000000000e+00      -5.580746338469e-09       4.482667273990e-19       1.473304269135e-10      -5.580746338469e-09      -4.861673858547e-10 
       1.528878641299e+00       3.307954898864e-06      -7.775084406422e-09      -9.890380628159e-18       4.012004444659e-14       1.003001111165e-13       4.930749643897e-23       2.006002222330e-14      -5.831313304817e-09      -9.890389422883e-18       6.011281200731e-01       6.988386874562e-01      -7.775084403982e-09      -1.468353775091e-17       9.361435273164e-10      -5.831313308600e-09       0.000000000000e+00      -5.589037869921e-09       4.837006375453e-19       1.473280497773e-10      -5.589037869921e-09      -5.006695314537e-10 
       1.531470619913e+00       3.313579382571e-06      -7.801434644469e-09      -9.940700570128e-18       4.032479613533e-14       1.008119903383e-13       4.972780918344e-23       2.016239806767e-14      -5.851075983351e-09      -9.940709387526e-18       6.011269638838e-01       6.988364855046e-01      -7.801434642011e-09      -1.475831102105e-17       9.393195144815e-10      -5.851075987161e-09       0.000000000000e+00      -5.603254720233e-09       4.913648884920e-19       1.473260700446e-10      -5.603254720233e-09      -5.197576285917e-10 
       1.534062598527e+00       3.319203923777e-06      -7.827829448733e-09      -9.991190653859e-18       4.053018919941e-14       1.013254729985e-13       5.015091818656e-23       2.026509459970e-14      -5.870872086550e-09      -9.991199493910e-18       6.011280621549e-01       6.988365382311e-01      -7.827829446259e-09      -1.483333757415e-17       9.425008774149e-10      -5.870872090385e-09       0.000000000000e+00      -5.622579097415e-09       4.610722553091e-19       1.473250479686e-10      -5.622579097415e-09      -5.396754334248e-10 
       1.536654577141e+00       3.324828484074e-06      -7.854269041399e-09      -1.004185116658e-17       4.073624990267e-14       1.018406247567e-13       5.057686736425e-23       2.036812495134e-14      -5.890701781049e-09      -1.004186002926e-17       6.011312082087e-01       6.988386405922e-01      -7.854269038908e-09      -1.490861783908e-17       9.456876118182e-10      -5.890701784910e-09       0.000000000000e+00      -5.647077623503e-09       3.944907873082e-19       1.473249550214e-10      -5.647077623503e-09      -5.590914944949e-10 
       1.539246555756e+00       3.330453026958e-06      -7.880753640603e-09      -1.009268239691e-17       4.094305641927e-14       1.023576410482e-13       5.100576579678e-23       2.047152820963e-14      -5.910565230452e-09      -1.009269128221e-17       6.011357748118e-01       6.988421669044e-01      -7.880753638096e-09      -1.498415224598e-17       9.488797169296e-10      -5.910565234339e-09       0.000000000000e+00      -5.676483330311e-09       2.956756928049e-19       1.473256891387e-10      -5.676483330311e-09      -5.766855603511e-10 
       1.541838534370e+00       3.336077529554e-06      -7.907283447895e-09      -1.014368463479e-17       4.115058909499e-14       1.028764727375e-13       5.143760201615e-23       2.057529454749e-14      -5.930462585922e-09      -1.014369354267e-17       6.011415538760e-01       6.988469111253e-01      -7.907283445371e-09      -1.505994122636e-17       9.520771962870e-10      -5.930462589835e-09       0.000000000000e+00      -5.710198170307e-09       1.709733561949e-19       1.473270919886e-10      -5.710198170307e-09      -5.912272653993e-10 
       1.544430512984e+00       3.341701974947e-06      -7.933858607769e-09      -1.019485817124e-17       4.135880586205e-14       1.033970146551e-13       5.187233630899e-23       2.067940293102e-14      -5.950393955827e-09      -1.019486710169e-17       6.011483584455e-01       6.988526879188e-01      -7.933858605227e-09      -1.513598521295e-17       9.552800523898e-10      -5.950393959766e-09       0.000000000000e+00      -5.747312575579e-09       2.872843611515e-20       1.473289670672e-10      -5.747312575579e-09      -6.016585501306e-10 
       1.547022491598e+00       3.347326346241e-06      -7.960479182794e-09      -1.024620329795e-17       4.156769687144e-14       1.039192421786e-13       5.230996881328e-23       2.078384843572e-14      -5.970359387096e-09      -1.024621225094e-17       6.011557556353e-01       6.988590650089e-01      -7.960479180236e-09      -1.521228463929e-17       9.584882837188e-10      -5.970359391062e-09       0.000000000000e+00      -5.786647388844e-09      -1.212001430607e-19       1.473310868767e-10      -5.786647388844e-09      -6.071754672422e-10 
       1.550433860423e+00       3.354728589228e-06      -7.995584394346e-09      -1.031404194388e-17       4.184366650440e-14       1.046091662610e-13       5.289040576433e-23       2.092183325220e-14      -5.996688295759e-09      -1.031405092649e-17       6.011654378846e-01       6.988674162118e-01      -7.995584391765e-09      -1.531309431083e-17       9.627189071278e-10      -5.996688299761e-09       0.000000000000e+00      -5.839462170507e-09      -3.120177885957e-19       1.473338117877e-10      -5.839462170507e-09      -6.061924945555e-10 
       1.553045980312e+00       3.360396474558e-06      -8.022517867038e-09      -1.036618837057e-17       4.205583089905e-14       1.051395772476e-13       5.333835846611e-23       2.102791544952e-14      -6.016888400278e-09      -1.036619737583e-17       6.011718664960e-01       6.988728338867e-01      -8.022517864439e-09      -1.539058554146e-17       9.659646281463e-10      -6.016888404306e-09       0.000000000000e+00      -5.878751539107e-09      -4.388363457437e-19       1.473355023599e-10      -5.878751539107e-09      -5.990816594114e-10 
       1.555658100201e+00       3.366064311331e-06      -8.049497211599e-09      -1.041851004757e-17       4.226875877228e-14       1.056718969307e-13       5.378940008365e-23       2.113437938614e-14      -6.037122908699e-09      -1.041851907546e-17       6.011767864540e-01       6.988767493578e-01      -8.049497208982e-09      -1.546833765902e-17       9.692158081282e-10      -6.037122912754e-09       0.000000000000e+00      -5.915377707305e-09      -5.375280007047e-19       1.473365889976e-10      -5.915377707305e-09      -5.869510720944e-10 
       1.558270220091e+00       3.371732124572e-06      -8.076522241573e-09      -1.047100727101e-17       4.248241057831e-14       1.062060264458e-13       5.424349531390e-23       2.124120528916e-14      -6.057391681180e-09      -1.047101632150e-17       6.011800425390e-01       6.988790059250e-01      -8.076522238939e-09      -1.554635110508e-17       9.724724505877e-10      -6.057391685262e-09       0.000000000000e+00      -5.948017850822e-09      -5.998285748714e-19       1.473368951950e-10      -5.948017850822e-09      -5.707070511373e-10 
       1.560381526552e+00       3.376313266597e-06      -8.098399064363e-09      -1.051356785811e-17       4.265556940056e-14       1.066389235014e-13       5.461269410545e-23       2.132778470028e-14      -6.073799298272e-09      -1.051357692684e-17       6.011816007416e-01       6.988797581261e-01      -8.098399061715e-09      -1.560959855888e-17       9.751086982695e-10      -6.073799302377e-09       0.000000000000e+00      -5.970763661350e-09      -6.197267957341e-19       1.473364850785e-10      -5.970763661350e-09      -5.554350378327e-10 
       1.562492833013e+00       3.380894428782e-06      -8.120305417018e-09      -1.055624347799e-17       4.282917918301e-14       1.070729479575e-13       5.498387682432e-23       2.141458959150e-14      -6.090229062763e-09      -1.055625256494e-17       6.011819562863e-01       6.988793081461e-01      -8.120305414355e-09      -1.567301725931e-17       9.777485106171e-10      -6.090229066890e-09       0.000000000000e+00      -5.989865608541e-09      -6.108821745023e-19       1.473354411800e-10      -5.989865608541e-09      -5.391057525836e-10 
       1.564604139475e+00       3.385475631743e-06      -8.142241156602e-09      -1.059903428459e-17       4.300329172737e-14       1.075082293184e-13       5.535711799729e-23       2.150164586368e-14      -6.106680867452e-09      -1.059904338974e-17       6.011808305600e-01       6.988773765735e-01      -8.142241153925e-09      -1.573660743708e-17       9.803918870883e-10      -6.106680871601e-09       0.000000000000e+00      -6.005168147134e-09      -5.735437499841e-19       1.473337524918e-10      -6.005168147134e-09      -5.225865693559e-10 
       1.566715445936e+00       3.390056896099e-06      -8.164206161041e-09      -1.064194043112e-17       4.317792091501e-14       1.079448022875e-13       5.573244395517e-23       2.158896045751e-14      -6.123154620781e-09      -1.064194955445e-17       6.011782166591e-01       6.988739556849e-01      -8.164206158350e-09      -1.580036932222e-17       9.830388302505e-10      -6.123154624953e-09       0.000000000000e+00      -6.016736244615e-09      -5.095371951369e-19       1.473314446762e-10      -6.016736244615e-09      -5.067573614436e-10 
       1.568826752397e+00       3.394638242474e-06      -8.186200319114e-09      -1.068496207023e-17       4.335304522660e-14       1.083826130665e-13       5.610983543413e-23       2.167652261330e-14      -6.139650239335e-09      -1.068497121172e-17       6.011743564175e-01       6.988692861392e-01      -8.186200316407e-09      -1.586430314421e-17       9.856893425160e-10      -6.139650243529e-09       0.000000000000e+00      -6.024828567832e-09      -4.221635618518e-19       1.473285755923e-10      -6.024828567832e-09      -4.924614690360e-10 
       1.570354538212e+00       3.397953463855e-06      -8.202133875737e-09      -1.071616554436e-17       4.348005000100e-14       1.087001250025e-13       5.638418087080e-23       2.174002500050e-14      -6.151600406803e-09      -1.071617469898e-17       6.011710311824e-01       6.988653729014e-01      -8.202133873020e-09      -1.591067435778e-17       9.876095350889e-10      -6.151600411013e-09       0.000000000000e+00      -6.028749991021e-09      -3.469159786466e-19       1.473261971282e-10      -6.028749991021e-09      -4.835116450276e-10 
       1.571882324027e+00       3.401268743302e-06      -8.218082606306e-09      -1.074742963069e-17       4.360728172808e-14       1.090182043202e-13       5.665957321927e-23       2.180364086404e-14      -6.163561954730e-09      -1.074743879842e-17       6.011674032830e-01       6.988611545610e-01      -8.218082603579e-09      -1.595713580869e-17       9.895315958471e-10      -6.163561958957e-09       0.000000000000e+00      -6.031305529398e-09      -2.638687749256e-19       1.473236143782e-10      -6.031305529398e-09      -4.760096727693e-10 
       1.573410109841e+00       3.404584082242e-06      -8.234046481783e-09      -1.077875438653e-17       4.373475164739e-14       1.093368791185e-13       5.693602984817e-23       2.186737582369e-14      -6.175534861337e-09      -1.077876356738e-17       6.011635106815e-01       6.988566691155e-01      -8.234046479045e-09      -1.600368758338e-17       9.914555239344e-10      -6.175534865581e-09       0.000000000000e+00      -6.032757976032e-09      -1.752675987563e-19       1.473208746883e-10      -6.032757976032e-09      -4.701564513535e-10 
       1.574937895656e+00       3.407899481984e-06      -8.250025482999e-09      -1.081013986915e-17       4.386246780313e-14       1.096561695078e-13       5.721356407242e-23       2.193123390157e-14      -6.187519112249e-09      -1.081014906310e-17       6.011594166809e-01       6.988519798901e-01      -8.250025480250e-09      -1.605032976818e-17       9.933813189221e-10      -6.187519116509e-09       0.000000000000e+00      -6.033395141451e-09      -8.349330230268e-20       1.473180268534e-10      -6.033395141451e-09      -4.661068575414e-10 
       1.576189113944e+00       3.410614757474e-06      -8.263123143881e-09      -1.083588906497e-17       4.396725131401e-14       1.099181282850e-13       5.744166723876e-23       2.198362565701e-14      -6.197342357911e-09      -1.083589826963e-17       6.011559718982e-01       6.988480458511e-01      -8.263123141123e-09      -1.608859595057e-17       9.949598872539e-10      -6.197342362184e-09       0.000000000000e+00      -6.033523317571e-09      -7.683842783519e-21       1.473156490376e-10      -6.033523317571e-09      -4.642109542963e-10 
       1.577440332232e+00       3.413330075340e-06      -8.276230944042e-09      -1.086167906122e-17       4.407220562432e-14       1.101805140608e-13       5.767050409587e-23       2.203610281216e-14      -6.207173208032e-09      -1.086168827660e-17       6.011525004520e-01       6.988440835119e-01      -8.276230941276e-09      -1.612692287808e-17       9.965397078288e-10      -6.207173212319e-09       0.000000000000e+00      -6.033485362230e-09       6.725893896887e-20       1.473132608083e-10      -6.033485362230e-09      -4.636268508637e-10 
       1.578691550520e+00       3.416045436299e-06      -8.289348888084e-09      -1.088750988935e-17       4.417733300715e-14       1.104433325179e-13       5.790007924874e-23       2.208866650358e-14      -6.217011666063e-09      -1.088751911543e-17       6.011490539743e-01       6.988401444439e-01      -8.289348885309e-09      -1.616531059808e-17       9.981207808053e-10      -6.217011670363e-09       0.000000000000e+00      -6.033457622248e-09       1.400070035800e-19       1.473108914622e-10      -6.033457622248e-09      -4.643614914032e-10 
       1.579942768808e+00       3.418760841071e-06      -8.302476984800e-09      -1.091338158081e-17       4.428263660085e-14       1.107065915021e-13       5.813039845918e-23       2.214131830042e-14      -6.226857738600e-09      -1.091339081759e-17       6.011456788105e-01       6.988362749041e-01      -8.302476982016e-09      -1.620375915800e-17       9.997031064134e-10      -6.226857742914e-09       0.000000000000e+00      -6.033614333804e-09       2.092790567539e-19       1.473085710801e-10      -6.033614333804e-09      -4.663991619963e-10 
       1.581193987096e+00       3.421476290254e-06      -8.315615247405e-09      -1.093929416709e-17       4.438812053905e-14       1.109703013476e-13       5.836146882186e-23       2.219406026953e-14      -6.236711435554e-09      -1.093930341456e-17       6.011424143006e-01       6.988325141351e-01      -8.315615244612e-09      -1.624226860529e-17       1.001286685002e-09      -6.236711439882e-09       0.000000000000e+00      -6.034124908203e-09       2.738636998052e-19       1.473063304613e-10      -6.034124908203e-09      -4.697015307731e-10 
       1.583761826149e+00       3.427049257646e-06      -8.342610434457e-09      -1.099260203527e-17       4.460514193986e-14       1.115128548496e-13       5.883801412940e-23       2.230257096993e-14      -6.256957825843e-09      -1.099261130466e-17       6.011364283808e-01       6.988255045637e-01      -8.342610431646e-09      -1.632149133151e-17       1.004540542728e-09      -6.256957830199e-09       0.000000000000e+00      -6.036950568021e-09       3.871473341826e-19       1.473021044169e-10      -6.036950568021e-09      -4.801681257822e-10 
       1.586329665201e+00       3.432622372227e-06      -8.369648680069e-09      -1.104608255130e-17       4.482282592486e-14       1.120570648122e-13       5.931761465530e-23       2.241141296243e-14      -6.277236510052e-09      -1.104609184259e-17       6.011320778274e-01       6.988201253527e-01      -8.369648677240e-09      -1.640097111568e-17       1.007799678299e-09      -6.277236514436e-09       0.000000000000e+00      -6.043187512301e-09       4.680315401395e-19       1.472985606089e-10      -6.043187512301e-09      -4.949216838058e-10 
       1.588327825700e+00       3.436959164481e-06      -8.390718371530e-09      -1.108781796203e-17       4.499265908337e-14       1.124816477084e-13       5.969291568975e-23       2.249632954169e-14      -6.293038778648e-09      -1.108782727034e-17       6.011301200215e-01       6.988173647596e-01      -8.390718368687e-09      -1.646299630780e-17       1.010339419136e-09      -6.293038783054e-09       0.000000000000e+00      -6.051062438594e-09       5.047365793711e-19       1.472963827239e-10      -6.051062438594e-09      -5.086928683382e-10 
       1.590325986199e+00       3.441296010267e-06      -8.411814362035e-09      -1.112965820998e-17       4.516290415982e-14       1.129072603996e-13       6.007009381233e-23       2.258145207991e-14      -6.308860771526e-09      -1.112966753529e-17       6.011294029694e-01       6.988158435360e-01      -8.411814359178e-09      -1.652517759711e-17       1.012882351149e-09      -6.308860775955e-09       0.000000000000e+00      -6.061967406373e-09       5.165864184290e-19       1.472947626415e-10      -6.061967406373e-09      -5.238279053244e-10 
       1.592324146698e+00       3.445632894016e-06      -8.432936774884e-09      -1.117160342577e-17       4.533361734418e-14       1.133340433605e-13       6.044922972828e-23       2.266680867209e-14      -6.324702581163e-09      -1.117161276806e-17       6.011296948905e-01       6.988153305733e-01      -8.432936772012e-09      -1.658751517905e-17       1.015428474519e-09      -6.324702585614e-09       0.000000000000e+00      -6.076120778050e-09       5.029483364820e-19       1.472937210378e-10      -6.076120778050e-09      -5.396794060361e-10 
       1.594322307198e+00       3.449969800439e-06      -8.454085746168e-09      -1.121365374064e-17       4.550481384298e-14       1.137620346074e-13       6.083035012108e-23       2.275240692149e-14      -6.340564309626e-09      -1.121366309989e-17       6.011309160585e-01       6.988157472112e-01      -8.454085743282e-09      -1.665000924974e-17       1.017977791874e-09      -6.340564314099e-09       0.000000000000e+00      -6.093609730198e-09       4.642505207990e-19       1.472932566030e-10      -6.093609730198e-09      -5.555651926631e-10 
       1.596320467697e+00       3.454306714625e-06      -8.475261403784e-09      -1.125580928650e-17       4.567643945537e-14       1.141910986384e-13       6.121338887690e-23       2.283821972769e-14      -6.356446052838e-09      -1.125581866270e-17       6.011332765405e-01       6.988173048028e-01      -8.475261400883e-09      -1.671266000599e-17       1.020530305273e-09      -6.356446057334e-09       0.000000000000e+00      -6.114384171611e-09       4.019825306322e-19       1.472933447228e-10      -6.114384171611e-09      -5.707943583193e-10 
       1.598318628196e+00       3.458643621691e-06      -8.496463851520e-09      -1.129807019583e-17       4.584846281441e-14       1.146211570360e-13       6.159830983230e-23       2.292423140720e-14      -6.372347888640e-09      -1.129807958896e-17       6.011368179337e-01       6.988200458532e-01      -8.496463848605e-09      -1.677546764524e-17       1.023086014169e-09      -6.372347893159e-09       0.000000000000e+00      -6.138254330362e-09       3.186580608026e-19       1.472939362931e-10      -6.138254330362e-09      -5.846946736289e-10 
       1.600776016098e+00       3.463977227049e-06      -8.522576003419e-09      -1.135018838728e-17       4.606056268871e-14       1.151514067218e-13       6.207427883396e-23       2.303028134436e-14      -6.391932002564e-09      -1.135019780120e-17       6.011425711630e-01       6.988248191615e-01      -8.522576000485e-09      -1.685292545730e-17       1.026233467441e-09      -6.391932007110e-09       0.000000000000e+00      -6.171363397252e-09       1.924983370393e-19       1.472952436893e-10      -6.171363397252e-09      -5.990471879074e-10 
       1.603233404001e+00       3.469310771521e-06      -8.548728901170e-09      -1.140246638679e-17       4.627329853607e-14       1.156832463402e-13       6.255316016047e-23       2.313664926803e-14      -6.411546675878e-09      -1.140247582147e-17       6.011493158014e-01       6.988305894151e-01      -8.548728898219e-09      -1.693062121815e-17       1.029385746846e-09      -6.411546680452e-09       0.000000000000e+00      -6.207784783263e-09       4.793565161426e-20       1.472970134511e-10      -6.207784783263e-09      -6.094351232523e-10 
