# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# All scalar field variables are dimensionless. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:Omega_phi_scf         18:theta_phi_scf         19:y_phi_scf             20:gr.fac. D             21:gr.fac. f          
       3.680366180769e+03       4.419694387591e-05       1.054752848286e+02       4.056520933717e+01       1.405956657908e+04       3.819116569420e+00       5.175841292048e+07       5.849052140121e+01       5.053766184433e+02       1.223036933066e+02       2.533456799627e-01       3.492912981895e-08       3.496038221669e+02       1.645536208569e+03       6.679987289370e+02       0.000000000000e+00      -9.015353019950e-01       4.238680713654e+05       7.711040963057e+05       2.434918542325e+03       1.622621483173e+00 
       3.654754385230e+03       4.476173572339e-05       1.061105475004e+02       4.007000076291e+01       1.405893131640e+04       3.845699091056e+00       5.139599981159e+07       5.882785405108e+01       4.914587937753e+02       1.197687579913e+02       2.480946945367e-01       3.492912981895e-08       3.399759040507e+02       1.605604961139e+03       6.541534105925e+02      -0.000000000000e+00      -8.979139906540e-01       4.292847026788e+05       7.806338530532e+05       2.462645335293e+03       1.621058352491e+00 
       3.629320697676e+03       4.533350760388e-05       1.067491868867e+02       3.958107692264e+01       1.405829267702e+04       3.872465781333e+00       5.103611087936e+07       5.916679689498e+01       4.779242186529e+02       1.172863557147e+02       2.429525285422e-01       3.492912981895e-08       3.306131060472e+02       1.566661650356e+03       6.405950173773e+02       0.000000000000e+00      -8.943048380354e-01       4.347682759383e+05       7.902766048668e+05       2.490660742899e+03       1.619492968342e+00 
       3.604063880036e+03       4.591234228022e-05       1.073912170400e+02       3.909835531228e+01       1.405765064686e+04       3.899417906216e+00       5.067872858517e+07       5.950735446456e+01       4.647623407940e+02       1.148553979546e+02       2.379169271632e-01       3.492912981895e-08       3.215081284158e+02       1.528681388125e+03       6.273176039985e+02      -0.000000000000e+00      -8.907078471297e-01       4.403195848801e+05       8.000336289739e+05       2.518967395506e+03       1.617925360306e+00 
       3.578982702843e+03       4.649832345077e-05       1.080366520451e+02       3.862175453823e+01       1.405700521186e+04       3.926556740259e+00       5.032383551223e+07       5.984953127729e+01       4.519628984304e+02       1.124748187413e+02       2.329856822988e-01       3.492912981895e-08       3.126538723845e+02       1.491639923611e+03       6.143153483375e+02       0.000000000000e+00      -8.871230206322e-01       4.459394322126e+05       8.099062163639e+05       2.547567942999e+03       1.616355558126e+00 
       3.554075945175e+03       4.709153575946e-05       1.086855060192e+02       3.815119430219e+01       1.405635635788e+04       3.953883566668e+00       4.997141436473e+07       6.019333183623e+01       4.395159123109e+02       1.101435741894e+02       2.281566315957e-01       3.492912981895e-08       3.040434346178e+02       1.455513626684e+03       6.015825488988e+02      -0.000000000000e+00      -8.835503609424e-01       4.516286297126e+05       8.198956719317e+05       2.576465054888e+03       1.614783591700e+00 
       3.529342394596e+03       4.769206480597e-05       1.093377931120e+02       3.768659538623e+01       1.405570407079e+04       3.981399677354e+00       4.962144796701e+07       6.053876062977e+01       4.274116779238e+02       1.078606420412e+02       2.234276575005e-01       3.492912981895e-08       2.956701018365e+02       1.420279471805e+03       5.891136223111e+02       0.000000000000e+00      -8.799898701639e-01       4.573879983233e+05       8.300033146221e+05       2.605661420414e+03       1.613209491080e+00 
       3.504780847095e+03       4.829999715607e-05       1.099935275053e+02       3.722787963797e+01       1.405504833640e+04       4.009106372991e+00       4.927391926274e+07       6.088582213144e+01       4.156407579340e+02       1.056250212181e+02       2.187966863315e-01       3.492912981895e-08       2.875273455856e+02       1.385915022339e+03       5.769031008799e+02       0.000000000000e+00      -8.764415501045e-01       4.632183682528e+05       8.402304775771e+05       2.635159748655e+03       1.611633286472e+00 
       3.480390107029e+03       4.891542035196e-05       1.106527234135e+02       3.677496995608e+01       1.405438914049e+04       4.037004963079e+00       4.892881131404e+07       6.123452079960e+01       4.041939748276e+02       1.034357313821e+02       2.142616873699e-01       3.492912981895e-08       2.796088171467e+02       1.352398415271e+03       5.649456301920e+02      -0.000000000000e+00      -8.729054022752e-01       4.691205790739e+05       8.505785082829e+05       2.664962768630e+03       1.610055008234e+00 
       3.456168987065e+03       4.953842292282e-05       1.113153950834e+02       3.632779027591e+01       1.405372646882e+04       4.065096765996e+00       4.858610730071e+07       6.158486107728e+01       3.930624037598e+02       1.012918125060e+02       2.098206719699e-01       3.492912981895e-08       2.719083425897e+02       1.319708346330e+03       5.532359667678e+02      -0.000000000000e+00      -8.693814278912e-01       4.750954798249e+05       8.610487687201e+05       2.695073229408e+03       1.608474686868e+00 
       3.432116308123e+03       5.016909439538e-05       1.119815567939e+02       3.588626555529e+01       1.405306030711e+04       4.093383109060e+00       4.824579051938e+07       6.193684739189e+01       3.822373655991e+02       9.919232445290e+01       2.054716926872e-01       3.492912981895e-08       2.644199179615e+02       1.287824055505e+03       5.417689757638e+02       0.000000000000e+00      -8.658696278708e-01       4.811439291111e+05       8.716426355146e+05       2.725493900213e+03       1.606892353026e+00 
       3.408230899315e+03       5.080752530472e-05       1.126512228565e+02       3.545032176064e+01       1.405239064105e+04       4.121865328591e+00       4.790784438270e+07       6.229048415501e+01       3.717104201630e+02       9.713634656385e+01       2.012128424252e-01       3.492912981895e-08       2.571377046064e+02       1.256725312933e+03       5.305396287222e+02      -0.000000000000e+00      -8.623700028356e-01       4.872667952084e+05       8.823615000900e+05       2.756227570531e+03       1.605308037500e+00 
       3.384511597892e+03       5.145380720502e-05       1.133244076151e+02       3.501988585312e+01       1.405171745629e+04       4.150544769966e+00       4.757225241857e+07       6.264577576214e+01       3.614733596403e+02       9.512297725454e+01       1.970422535992e-01       3.492912981895e-08       2.500560246158e+02       1.226392405166e+03       5.195430013667e+02       0.000000000000e+00      -8.588825531108e-01       4.934649561665e+05       8.932067688222e+05       2.787277050218e+03       1.603721771226e+00 
       3.360957249185e+03       5.210803268059e-05       1.140011254458e+02       3.459488577512e+01       1.405104073846e+04       4.179422787682e+00       4.723899826926e+07       6.300272659246e+01       3.515182021936e+02       9.315133362008e+01       1.929580973181e-01       3.492912981895e-08       2.431693564032e+02       1.196806121793e+03       5.087742714442e+02      -0.000000000000e+00      -8.554072787247e-01       4.997392999142e+05       9.041798631950e+05       2.818645169611e+03       1.602133585275e+00 
       3.337566706552e+03       5.277029535688e-05       1.146813907572e+02       3.417525043679e+01       1.405036047315e+04       4.208500745417e+00       4.690806569070e+07       6.336134100862e+01       3.418371857393e+02       9.122055104805e+01       1.889585825827e-01       3.492912981895e-08       2.364723304005e+02       1.167947742417e+03       4.982287166118e+02      -0.000000000000e+00      -8.519441794089e-01       5.060907243657e+05       9.152822199576e+05       2.850334779632e+03       1.600543510857e+00 
       3.314338831316e+03       5.344068991169e-05       1.153652179902e+02       3.376090970290e+01       1.404967664591e+04       4.237780016088e+00       4.657943855163e+07       6.372162335647e+01       3.324227618972e+02       8.932978283957e+01       1.850419555008e-01       3.492912981895e-08       2.299597248731e+02       1.139799023967e+03       4.879017123667e+02      -0.000000000000e+00      -8.484932545981e-01       5.125201375275e+05       9.265152912840e+05       2.882348751899e+03       1.598951579315e+00 
       3.291272492718e+03       5.411931208645e-05       1.160526216184e+02       3.335179437975e+01       1.404898924229e+04       4.267261981917e+00       4.625310083286e+07       6.408357796484e+01       3.232675901082e+02       8.747819983817e+01       1.812064985181e-01       3.492912981895e-08       2.236264618506e+02       1.112342188349e+03       4.777887300190e+02      -0.000000000000e+00      -8.450545034308e-01       5.190284576073e+05       9.378805449334e+05       2.914689978837e+03       1.597357822123e+00 
       3.268366567854e+03       5.480625869768e-05       1.167436161474e+02       3.294783620239e+01       1.404829824776e+04       4.296948034487e+00       4.592903662646e+07       6.444720914531e+01       3.143645319122e+02       8.566499006640e+01       1.774505296661e-01       3.492912981895e-08       2.174676031684e+02       1.085559910419e+03       4.678853347078e+02       0.000000000000e+00      -8.416279247485e-01       5.256166131226e+05       9.493794644130e+05       2.947361373788e+03       1.595762270884e+00 
       3.245619941626e+03       5.550162764844e-05       1.174382161155e+02       3.254896782186e+01       1.404760364779e+04       4.326839574808e+00       4.560723013496e+07       6.481252119196e+01       3.057066453856e+02       8.388935836993e+01       1.737724018243e-01       3.492912981895e-08       2.114783466196e+02       1.059435306268e+03       4.581871834563e+02      -0.000000000000e+00      -8.382135170964e-01       5.322855430123e+05       9.610135491420e+05       2.980365871120e+03       1.594164957326e+00 
       3.223031506684e+03       5.620551794008e-05       1.181364360933e+02       3.215512279275e+01       1.404690542781e+04       4.356938013381e+00       4.528766567068e+07       6.517951838113e+01       2.972871797297e+02       8.215052606907e+01       1.701705019986e-01       3.492912981895e-08       2.056540222119e+02       1.033951921817e+03       4.486900232692e+02       0.000000000000e+00      -8.348112787234e-01       5.390361967476e+05       9.727843146176e+05       3.013706426337e+03       1.592565913302e+00 
       3.200600163377e+03       5.691802968395e-05       1.188382906840e+02       3.176623556087e+01       1.404620357322e+04       4.387244770254e+00       4.497032765485e+07       6.554820497120e+01       2.890995700102e+02       8.044773061745e+01       1.666432506142e-01       3.492912981895e-08       1.999900885278e+02       1.009093721709e+03       4.393896892681e+02      -0.000000000000e+00      -8.314212075822e-01       5.458695344458e+05       9.846932925826e+05       3.047386016198e+03       1.590965170787e+00 
       3.178324819692e+03       5.763926411332e-05       1.195437945232e+02       3.138224145108e+01       1.404549806938e+04       4.417761275094e+00       4.465520061692e+07       6.591858520236e+01       2.811374320393e+02       7.878022526779e+01       1.631891008234e-01       3.492912981895e-08       1.944821291849e+02       9.848450784938e+02       4.302821028661e+02       0.000000000000e+00      -8.280433013295e-01       5.527865269836e+05       9.967420311947e+05       3.081407638819e+03       1.589362761872e+00 
       3.156204391209e+03       5.836932359540e-05       1.202529622789e+02       3.100307665528e+01       1.404478890163e+04       4.448488967244e+00       4.434226919381e+07       6.629066329634e+01       2.733945574010e+02       7.714727874463e+01       1.598065378274e-01       3.492912981895e-08       1.891258493941e+02       9.611907620930e+02       4.213632699805e+02      -0.000000000000e+00      -8.246775573263e-01       5.597881561129e+05       1.008932095198e+06       3.115774313793e+03       1.587758718767e+00 
       3.134237801041e+03       5.910831164352e-05       1.209658086516e+02       3.062867822062e+01       1.404407605525e+04       4.479429295790e+00       4.403151812913e+07       6.666444345621e+01       2.658649086114e+02       7.554817492379e+01       1.564940782126e-01       3.492912981895e-08       1.839170726119e+02       9.381159295420e+02       4.126292792818e+02      -0.000000000000e+00      -8.213239726382e-01       5.668754145773e+05       1.021265066095e+06       3.150489082301e+03       1.586153073793e+00 
       3.112423979789e+03       5.985633292933e-05       1.216823483746e+02       3.025898403781e+01       1.404335951553e+04       4.510583719626e+00       4.372293227244e+07       6.703992986615e+01       2.585426144132e+02       7.398221251850e+01       1.532502693002e-01       3.492912981895e-08       1.788517372851e+02       9.156061150005e+02       4.040763004795e+02      -0.000000000000e+00      -8.179825440354e-01       5.740493062294e+05       1.033742542324e+06       3.185555007228e+03       1.584545859384e+00 
       3.090761865482e+03       6.061349329530e-05       1.224025962134e+02       2.989393282965e+01       1.404263926769e+04       4.541953707518e+00       4.341649657857e+07       6.741712669115e+01       2.514219651996e+02       7.244870477200e+01       1.500736885097e-01       3.492912981895e-08       1.739258936854e+02       8.936472200236e+02       3.957005826432e+02       0.000000000000e+00      -8.146532679935e-01       5.813108461505e+05       1.046366139432e+06       3.220975173273e+03       1.582937108080e+00 
       3.069250403532e+03       6.137989976717e-05       1.231265669664e+02       2.953346413965e+01       1.404191529694e+04       4.573540738170e+00       4.311219610679e+07       6.779603807686e+01       2.444974085641e+02       7.094697915656e+01       1.469629427352e-01       3.492912981895e-08       1.691357008308e+02       8.722255040877e+02       3.874984525586e+02       0.000000000000e+00      -8.113361406933e-01       5.886610607700e+05       1.059137490255e+06       3.256752687069e+03       1.581326852529e+00 
       3.047888546680e+03       6.215566056665e-05       1.238542754642e+02       2.917751832084e+01       1.404118758844e+04       4.605346300287e+00       4.281001602018e+07       6.817666814932e+01       2.377635449728e+02       6.947637707867e+01       1.439166677348e-01       3.492912981895e-08       1.644774234916e+02       8.513275753632e+02       3.794663131175e+02       0.000000000000e+00      -8.080311580216e-01       5.961009879874e+05       1.072058245099e+06       3.292890677295e+03       1.579715125479e+00 
       3.026675254944e+03       6.294088512424e-05       1.245857365704e+02       2.882603652480e+01       1.404045612733e+04       4.637371892645e+00       4.250994158485e+07       6.855902101470e+01       2.312151235557e+02       6.803625359041e+01       1.409335275328e-01       3.492912981895e-08       1.599474292793e+02       8.309403817289e+02       3.716006417411e+02      -0.000000000000e+00      -8.047383155712e-01       6.036316772947e+05       1.085130071922e+06       3.329392294794e+03       1.578101959781e+00 
       3.005609495569e+03       6.373568409208e-05       1.253209651810e+02       2.847896069067e+01       1.403972089872e+04       4.669619024158e+00       4.221195816924e+07       6.894310075911e+01       2.248470380141e+02       6.662597710672e+01       1.380122138337e-01       3.492912981895e-08       1.555421858153e+02       8.110512020208e+02       3.638979888359e+02      -0.000000000000e+00      -8.014576086417e-01       6.112541899005e+05       1.098354656518e+06       3.366260712692e+03       1.576487388383e+00 
       2.984690242980e+03       6.454016935712e-05       1.260599762249e+02       2.813623353452e+01       1.403898188768e+04       4.702089213939e+00       4.191605124341e+07       6.932891144835e+01       2.186543226405e+02       6.524492912858e+01       1.351514454495e-01       3.492912981895e-08       1.512582579777e+02       7.916476375092e+02       3.563549762820e+02      -0.000000000000e+00      -7.981890322399e-01       6.189695988556e+05       1.111733702701e+06       3.403499126510e+03       1.574871444326e+00 
       2.963916478726e+03       6.535445405422e-05       1.268027846635e+02       2.779779853871e+01       1.403823907924e+04       4.734783991376e+00       4.162220637834e+07       6.971645712767e+01       2.126321484481e+02       6.389250397191e+01       1.323499677374e-01       3.492912981895e-08       1.470923052238e+02       7.727176035985e+02       3.489682959520e+02      -0.000000000000e+00      -7.949325810799e-01       6.267789891788e+05       1.125268932496e+06       3.441110754288e+03       1.573254160746e+00 
       2.943287191437e+03       6.617865257956e-05       1.275494054912e+02       2.746359994143e+01       1.403749245841e+04       4.767704896193e+00       4.133040924520e+07       7.010574182155e+01       2.067758194070e+02       6.256810850211e+01       1.296065520500e-01       3.492912981895e-08       1.430410789859e+02       7.542493217432e+02       3.417347082612e+02      -0.000000000000e+00      -7.916882495842e-01       6.346834579857e+05       1.138962086329e+06       3.479098836699e+03       1.571635570866e+00 
       2.922801376770e+03       6.701288060407e-05       1.282998537348e+02       2.713358272649e+01       1.403674201017e+04       4.800853478521e+00       4.104064561469e+07       7.049676953345e+01       2.010807687835e+02       6.127116187402e+01       1.269199951973e-01       3.492912981895e-08       1.391014201399e+02       7.362313115752e+02       3.346510407477e+02       0.000000000000e+00      -7.884560318836e-01       6.426841146175e+05       1.152814923215e+06       3.517466637173e+03       1.570015707996e+00 
       2.902458037361e+03       6.785725508709e-05       1.290541444543e+02       2.680769261305e+01       1.403598771945e+04       4.834231298968e+00       4.075290135633e+07       7.088954424561e+01       1.955425555809e+02       6.000109527737e+01       1.242891189185e-01       3.492912981895e-08       1.352702565424e+02       7.186523832360e+02       3.277141866815e+02      -0.000000000000e+00      -7.852359218184e-01       6.507820807715e+05       1.166829220959e+06       3.556217442012e+03       1.568394605532e+00 
       2.882256182779e+03       6.871189429007e-05       1.298122927424e+02       2.648587604571e+01       1.403522957116e+04       4.867839928686e+00       4.046716243777e+07       7.128406991880e+01       1.901568610779e+02       5.875735168743e+01       1.217127693662e-01       3.492912981895e-08       1.315446006363e+02       7.015016299090e+02       3.209211037030e+02       0.000000000000e+00      -7.820279129385e-01       6.589784906333e+05       1.181006776344e+06       3.595354560516e+03       1.566772296950e+00 
       2.862194829476e+03       6.957691779055e-05       1.305743137246e+02       2.616808018456e+01       1.403446755018e+04       4.901680949441e+00       4.018341492412e+07       7.168035049207e+01       1.849194854618e+02       5.753938562087e+01       1.191898166003e-01       3.492912981895e-08       1.279215471220e+02       6.847684205458e+02       3.142688124896e+02      -0.000000000000e+00      -7.788319985042e-01       6.672744910102e+05       1.195349405335e+06       3.634881325100e+03       1.565148815804e+00 
       2.842273000738e+03       7.045244649615e-05       1.313402225595e+02       2.585425289547e+01       1.403370164134e+04       4.935755953685e+00       3.990164497725e+07       7.207838988256e+01       1.798263445555e+02       5.634666289662e+01       1.167191540928e-01       3.492912981895e-08       1.243982706928e+02       6.684423927832e+02       3.077543954492e+02       0.000000000000e+00      -7.756481714870e-01       6.756712414656e+05       1.209858943279e+06       3.674801091418e+03       1.563524195723e+00 
       2.822489726640e+03       7.133860265878e-05       1.321100344387e+02       2.554434274048e+01       1.403293182947e+04       4.970066544625e+00       3.962183885513e+07       7.247819198526e+01       1.748734666337e+02       5.517866040175e+01       1.142996982427e-01       3.492912981895e-08       1.209720238325e+02       6.525134460432e+02       3.013749954420e+02      -0.000000000000e+00      -7.724764245700e-01       6.841699144554e+05       1.224537245103e+06       3.715117238487e+03       1.561898470410e+00 
       2.802844043996e+03       7.223550988898e-05       1.328837645866e+02       2.523829896831e+01       1.403215809932e+04       5.004614336294e+00       3.934398291119e+07       7.287976067276e+01       1.700569893270e+02       5.403486586216e+01       1.119303879011e-01       3.492912981895e-08       1.176401346743e+02       6.369717348137e+02       2.951278145274e+02      -0.000000000000e+00      -7.693167501487e-01       6.927716954656e+05       1.239386185522e+06       3.755833168808e+03       1.560271673640e+00 
       2.783334996317e+03       7.314329317045e-05       1.336614282608e+02       2.493607150503e+01       1.403138043564e+04       5.039400953622e+00       3.906806359360e+07       7.328309979503e+01       1.653731566113e+02       5.291477761804e+01       1.096101839060e-01       3.492912981895e-08       1.144000049175e+02       6.218076621038e+02       2.890101127382e+02       0.000000000000e+00      -7.661691403319e-01       7.014777831510e+05       1.254407659245e+06       3.796952308493e+03       1.558643839250e+00 
       2.763961633757e+03       7.406207887463e-05       1.344430407522e+02       2.463761094483e+01       1.403059882315e+04       5.074428032510e+00       3.879406744465e+07       7.368821317923e+01       1.608183158798e+02       5.181790440397e+01       1.073380686269e-01       3.492912981895e-08       1.112491078024e+02       6.070118730689e+02       2.830192068792e+02      -0.000000000000e+00      -7.630335869422e-01       7.102893894760e+05       1.269603581185e+06       3.838478107387e+03       1.557015001148e+00 
       2.744723013074e+03       7.499199477555e-05       1.352286173846e+02       2.434286854096e+01       1.402981324652e+04       5.109697219899e+00       3.852198110010e+07       7.409510462941e+01       1.563889150963e+02       5.074376513354e+01       1.051130455186e-01       3.492912981895e-08       1.081849861409e+02       5.925752488023e+02       2.771524693511e+02       0.000000000000e+00      -7.599100815170e-01       7.192077398563e+05       1.284975886665e+06       3.880414039195e+03       1.555385193297e+00 
       2.725618197580e+03       7.593317006476e-05       1.360181735151e+02       2.405179619670e+01       1.402902369039e+04       5.145210173848e+00       3.825179128850e+07       7.450377792638e+01       1.520815000261e+02       4.969188868852e+01       1.029341386843e-01       3.492912981895e-08       1.052052504007e+02       5.784889002876e+02       2.714073269987e+02      -0.000000000000e+00      -7.567986153091e-01       7.282340733023e+05       1.300526531639e+06       3.922763601609e+03       1.553754449724e+00 
       2.706646257097e+03       7.688573536644e-05       1.368117245342e+02       2.376434645660e+01       1.402823013937e+04       5.180968563600e+00       3.798348483056e+07       7.491423682739e+01       1.478927115433e+02       4.866181371232e+01       1.008003924482e-01       3.492912981895e-08       1.023075768432e+02       5.647441625091e+02       2.657812599830e+02      -0.000000000000e+00      -7.536991792878e-01       7.373696425641e+05       1.316257492901e+06       3.965530316437e+03       1.552122804510e+00 
       2.687806267910e+03       7.784982275266e-05       1.376092858656e+02       2.348047249768e+01       1.402743257804e+04       5.216974069664e+00       3.771704863852e+07       7.532648506597e+01       1.438192830124e+02       4.765308840775e+01       9.871087093603e-02       3.492912981895e-08       9.948970571159e+01       5.513325887142e+02       2.602718006766e+02       0.000000000000e+00      -7.506117641394e-01       7.466157142778e+05       1.332170768305e+06       4.008717729725e+03       1.550490291788e+00 
       2.669097312726e+03       7.882556575884e-05       1.384108729665e+02       2.320012812089e+01       1.402663099094e+04       5.253228383881e+00       3.745246971550e+07       7.574052635168e+01       1.398580377423e+02       4.666527033900e+01       9.666465766527e-02       3.492912981895e-08       9.674943946968e+01       5.382459448256e+02       2.548765325820e+02      -0.000000000000e+00      -7.475363602686e-01       7.559735691134e+05       1.348268376985e+06       4.052329411891e+03       1.548856945744e+00 
       2.650518480624e+03       7.981309939927e-05       1.392165013273e+02       2.292326774259e+01       1.402582536258e+04       5.289733209506e+00       3.718973515488e+07       7.615636436989e+01       1.360058865095e+02       4.569792623766e+01       9.466085514315e-02       3.492912981895e-08       9.408464108879e+01       5.254762039984e+02       2.495930892724e+02       0.000000000000e+00      -7.444729577987e-01       7.654445019247e+05       1.364552359578e+06       4.096368957855e+03       1.547222800608e+00 
       2.632068867015e+03       8.081256018292e-05       1.400261864722e+02       2.264984638620e+01       1.402501567743e+04       5.326490261278e+00       3.692883213965e+07       7.657400278155e+01       1.322598251502e+02       4.475063181280e+01       9.269858447330e-02       3.492912981895e-08       9.149323238192e+01       5.130155413184e+02       2.444191533541e+02      -0.000000000000e+00      -7.414215465734e-01       7.750298218995e+05       1.381024778448e+06       4.140839987164e+03       1.545587890658e+00 
       2.613747573597e+03       8.182408612935e-05       1.408399439589e+02       2.237981967394e+01       1.402420191994e+04       5.363501265498e+00       3.666974794181e+07       7.699344522301e+01       1.286169322185e+02       4.382297156502e+01       9.077698497050e-02       3.492912981895e-08       8.897319238369e+01       5.008563286383e+02       2.393524554511e+02      -0.000000000000e+00      -7.383821161570e-01       7.847308527132e+05       1.397687717913e+06       4.185746144130e+03       1.543952250211e+00 
       2.595553708308e+03       8.284781678473e-05       1.416577893787e+02       2.211314381871e+01       1.402338407453e+04       5.400767960106e+00       3.641246992174e+07       7.741469530575e+01       1.250743667093e+02       4.291453860425e+01       8.889521378333e-02       3.492912981895e-08       8.652255577502e+01       4.889911295471e+02       2.343907732099e+02       0.000000000000e+00      -7.353546558359e-01       7.945489326823e+05       1.414543284475e+06       4.231091097957e+03       1.542315913625e+00 
       2.577486385289e+03       8.388389323816e-05       1.424797383565e+02       2.184977561603e+01       1.402256212555e+04       5.438292094753e+00       3.615698552760e+07       7.783775661616e+01       1.216293658429e+02       4.202493447141e+01       8.705244552477e-02       3.492912981895e-08       8.413941135105e+01       4.774126944710e+02       2.295319303252e+02      -0.000000000000e+00      -7.323391546193e-01       8.044854149205e+05       1.431593607050e+06       4.276878542875e+03       1.540678915292e+00 
       2.559544724835e+03       8.493245813807e-05       1.433058065511e+02       2.158967243616e+01       1.402173605735e+04       5.476075430885e+00       3.590328229469e+07       7.826263271538e+01       1.182792429122e+02       4.115376896377e+01       8.524787191030e-02       3.492912981895e-08       8.182190053128e+01       4.661139559006e+02       2.247737955865e+02       0.000000000000e+00      -7.293356012404e-01       8.145416674962e+05       1.448840837205e+06       4.323112198276e+03       1.539041289638e+00 
       2.541727853355e+03       8.599365570876e-05       1.441360096553e+02       2.133279221625e+01       1.402090585425e+04       5.514119741815e+00       3.565134784487e+07       7.868932713901e+01       1.150213851877e+02       4.030065996384e+01       8.348070140362e-02       3.492912981895e-08       7.956821591076e+01       4.550880237417e+02       2.201142819431e+02      -0.000000000000e+00      -7.263439841576e-01       8.247190735915e+05       1.466287149394e+06       4.369795808844e+03       1.537403071120e+00 
       2.524034903329e+03       8.706763176724e-05       1.449703633954e+02       2.107909345270e+01       1.402007150051e+04       5.552426812803e+00       3.540116988596e+07       7.911784339696e+01       1.118532518810e+02       3.946523327190e+01       8.175015886965e-02       3.492912981895e-08       7.737659985110e+01       4.443281807876e+02       2.155513455898e+02       0.000000000000e+00      -7.233642915551e-01       8.350190316631e+05       1.483934741197e+06       4.416933144697e+03       1.535764294221e+00 
       2.506465013266e+03       8.815453374010e-05       1.458088835321e+02       2.082853519350e+01       1.401923298037e+04       5.590998441135e+00       3.515273621111e+07       7.954818497316e+01       1.087723721641e+02       3.864712244195e+01       8.005548523473e-02       3.492912981895e-08       7.524534311033e+01       4.338278783069e+02       2.110829850704e+02       0.000000000000e+00      -7.203965113447e-01       8.454429556044e+05       1.501785833559e+06       4.464528001517e+03       1.534124993449e+00 
       2.489017327662e+03       8.925451068069e-05       1.466515858599e+02       2.058107703080e+01       1.401839027804e+04       5.629836436201e+00       3.490603469826e+07       7.998035532542e+01       1.057763432430e+02       3.784596862105e+01       7.839593715386e-02       3.492912981895e-08       7.317278351044e+01       4.235807317475e+02       2.067072404009e+02       0.000000000000e+00      -7.174406311663e-01       8.559922749103e+05       1.519842671041e+06       4.512584200690e+03       1.532485203334e+00 
       2.471690996958e+03       9.036771328634e-05       1.474984862077e+02       2.033667909346e+01       1.401754337770e+04       5.668942619575e+00       3.466105330950e+07       8.041435788516e+01       1.028628284851e+02       3.706142039204e+01       7.677078668483e-02       3.492912981895e-08       7.115730464157e+01       4.135805165502e+02       2.024221922099e+02       0.000000000000e+00      -7.144966383894e-01       8.666684348423e+05       1.538107522061e+06       4.561105589446e+03       1.530844958425e+00 
       2.454485177499e+03       9.149429391592e-05       1.483496004382e+02       2.009530203982e+01       1.401669226347e+04       5.708318825097e+00       3.441778009051e+07       8.085019605724e+01       1.000295555973e+02       3.629313361947e+01       7.517932096912e-02       3.492912981895e-08       6.919733460200e+01       4.038211640716e+02       1.982259608970e+02      -0.000000000000e+00      -7.115645201145e-01       8.774728965966e+05       1.556582679146e+06       4.610096040992e+03       1.529204293285e+00 
       2.437399031493e+03       9.263440660743e-05       1.492049444489e+02       1.985690705049e+01       1.401583691945e+04       5.747966898950e+00       3.417620316997e+07       8.128787321971e+01       9.727431485425e+01       3.554077129874e+01       7.362084191937e-02       3.492912981895e-08       6.729134477265e+01       3.942967576119e+02       1.941167058094e+02       0.000000000000e+00      -7.086442631737e-01       8.884071374735e+05       1.575270459183e+06       4.659559454662e+03       1.527563242491e+00 
       2.420431726971e+03       9.378820709586e-05       1.500645341714e+02       1.962145582126e+01       1.401497732973e+04       5.787888699743e+00       3.393631075899e+07       8.172739272363e+01       9.459495737656e+01       3.480400340833e+01       7.209466591335e-02       3.492912981895e-08       6.543784862549e+01       3.850015285457e+02       1.900926244345e+02       0.000000000000e+00      -7.057358541325e-01       8.994726510480e+05       1.594173203677e+06       4.709499756046e+03       1.525921840632e+00 
       2.403582437744e+03       9.495585283125e-05       1.509283855717e+02       1.938891055611e+01       1.401411347833e+04       5.828086098592e+00       3.369809115054e+07       8.216875789283e+01       9.198939345483e+01       3.408250676517e+01       7.060012349432e-02       3.492912981895e-08       6.363540056459e+01       3.759298525529e+02       1.861519516099e+02      -0.000000000000e+00      -7.028392792905e-01       9.106709473434e+05       1.613293279004e+06       4.759920897144e+03       1.524280122301e+00 
       2.386850343365e+03       9.613750299688e-05       1.517965146508e+02       1.915923396033e+01       1.401324534925e+04       5.868560979204e+00       3.346153271888e+07       8.261197202373e+01       8.945559092089e+01       3.337596488294e+01       6.913655907745e-02       3.492912981895e-08       6.188259479924e+01       3.670762459466e+02       1.822929587495e+02       0.000000000000e+00      -6.999545246835e-01       9.220035530054e+05       1.632633076675e+06       4.810826856498e+03       1.522638122098e+00 
       2.370234629091e+03       9.733331852766e-05       1.526689374438e+02       1.893238923369e+01       1.401237292646e+04       5.909315237957e+00       3.322662391896e+07       8.305703838513e+01       8.699157356345e+01       3.268406783332e+01       6.770333066250e-02       3.492912981895e-08       6.017806424795e+01       3.584353620961e+02       1.785139530858e+02       0.000000000000e+00      -6.970815760839e-01       9.334720114791e+05       1.652195013597e+06       4.862221639344e+03       1.520995874623e+00 
