# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2027       2.985066366728e-11       9.419940916518e-13      -2.156223972282e-12       6.168036120984e-15       3.312481020671e-16       1.079145648670e-16      -9.108875751433e-18 
 2028       2.983792347771e-11       9.356928079041e-13      -2.145483207438e-12       6.161976797927e-15       3.305279199315e-16       1.075350757810e-16      -8.986554969782e-18 
 2029       2.982445556879e-11       9.294340386086e-13      -2.134476225451e-12       6.155919284947e-15       3.298095454849e-16       1.071420951470e-16      -8.863032397105e-18 
 2030       2.981025349502e-11       9.232188995095e-13      -2.123208338485e-12       6.149863245651e-15       3.290929744112e-16       1.067361876548e-16      -8.738331276912e-18 
 2031       2.979531079150e-11       9.170485102975e-13      -2.111684881826e-12       6.143808342190e-15       3.283782023513e-16       1.063179203323e-16      -8.612474953346e-18 
 2032       2.977962097391e-11       9.109239946143e-13      -2.099911213910e-12       6.137754235258e-15       3.276652249024e-16       1.058878625484e-16      -8.485486871312e-18 
 2033       2.976317753851e-11       9.048464800571e-13      -2.087892716357e-12       6.131700584092e-15       3.269540376181e-16       1.054465860163e-16      -8.357390576604e-18 
 2034       2.974597396208e-11       8.988170981837e-13      -2.075634793997e-12       6.125647046468e-15       3.262446360084e-16       1.049946647958e-16      -8.228209716029e-18 
 2035       2.972800370189e-11       8.928369845167e-13      -2.063142874898e-12       6.119593278699e-15       3.255370155397e-16       1.045326752969e-16      -8.097968037538e-18 
 2036       2.970926019576e-11       8.869072785481e-13      -2.050422410401e-12       6.113538935634e-15       3.248311716345e-16       1.040611962822e-16      -7.966689390352e-18 
 2037       2.968973686193e-11       8.810291237447e-13      -2.037478875142e-12       6.107483670657e-15       3.241270996716e-16       1.035808088700e-16      -7.834397725090e-18 
 2038       2.966942709913e-11       8.752036675516e-13      -2.024317767088e-12       6.101427135681e-15       3.234247949857e-16       1.030920965372e-16      -7.701117093894e-18 
 2039       2.964832428649e-11       8.694320613980e-13      -2.010944607561e-12       6.095368981154e-15       3.227242528677e-16       1.025956451225e-16      -7.566871650559e-18 
 2040       2.962642178356e-11       8.637154607011e-13      -1.997364941272e-12       6.089308856047e-15       3.220254685645e-16       1.020920428288e-16      -7.431685650658e-18 
 2041       2.960371293029e-11       8.580550248710e-13      -1.983584336346e-12       6.083246407861e-15       3.213284372787e-16       1.015818802265e-16      -7.295583451671e-18 
 2042       2.958019104696e-11       8.524519173154e-13      -1.969608384354e-12       6.077181282621e-15       3.206331541690e-16       1.010657502565e-16      -7.158589513112e-18 
 2043       2.955584943424e-11       8.469073054443e-13      -1.955442700342e-12       6.071113124873e-15       3.199396143496e-16       1.005442482326e-16      -7.020728396656e-18 
 2044       2.953068137307e-11       8.414223606742e-13      -1.941092922860e-12       6.065041577686e-15       3.192478128906e-16       1.000179718450e-16      -6.882024766264e-18 
 2045       2.950468012474e-11       8.359982584336e-13      -1.926564713991e-12       6.058966282647e-15       3.185577448176e-16       9.948752116306e-17      -6.742503388315e-18 
 2046       2.947783893078e-11       8.306361781669e-13      -1.911863759381e-12       6.052886879858e-15       3.178694051118e-16       9.895349863801e-17      -6.602189131730e-18 
 2047       2.945015101300e-11       8.253373033393e-13      -1.896995768267e-12       6.046803007940e-15       3.171827887100e-16       9.841650910609e-17      -6.461106968099e-18 
 2048       2.942160957343e-11       8.201028214417e-13      -1.881966473509e-12       6.040714304025e-15       3.164978905042e-16       9.787715979139e-17      -6.319281971810e-18 
 2049       2.939220779434e-11       8.149339239949e-13      -1.866781631616e-12       6.034620403757e-15       3.158147053421e-16       9.733606030879e-17      -6.176739320174e-18 
 2050       2.936193883816e-11       8.098318065546e-13      -1.851447022778e-12       6.028520941288e-15       3.151332280265e-16       9.679382266690e-17      -6.033504293557e-18 
 2051       2.933079584751e-11       8.047976687160e-13      -1.835968450895e-12       6.022415549281e-15       3.144534533153e-16       9.625106127095e-17      -5.889602275502e-18 
 2052       2.929877194517e-11       7.998327141183e-13      -1.820351743603e-12       6.016303858901e-15       3.137753759218e-16       9.570839292574e-17      -5.745058752857e-18 
 2053       2.926586023401e-11       7.949381504496e-13      -1.804602752309e-12       6.010185499821e-15       3.130989905144e-16       9.516643683854e-17      -5.599899315905e-18 
 2054       2.923205379705e-11       7.901151894514e-13      -1.788727352215e-12       6.004060100212e-15       3.124242917162e-16       9.462581462205e-17      -5.454149658491e-18 
 2055       2.919734569737e-11       7.853650469230e-13      -1.772731442351e-12       5.997927286748e-15       3.117512741058e-16       9.408715029727e-17      -5.307835578147e-18 
 2056       2.916172897812e-11       7.806889427269e-13      -1.756620945603e-12       5.991786684600e-15       3.110799322162e-16       9.355107029647e-17      -5.160982976218e-18 
 2057       2.912519666250e-11       7.760881007926e-13      -1.740401808741e-12       5.985637917437e-15       3.104102605355e-16       9.301820346609e-17      -5.013617857996e-18 
 2058       2.908774175371e-11       7.715637491217e-13      -1.724080002451e-12       5.979480607420e-15       3.097422535066e-16       9.248918106968e-17      -4.865766332840e-18 
 2059       2.904935723497e-11       7.671171197928e-13      -1.707661521362e-12       5.973314375204e-15       3.090759055268e-16       9.196463679080e-17      -4.717454614308e-18 
 2060       2.901003606946e-11       7.627494489655e-13      -1.691152384077e-12       5.967138839937e-15       3.084112109484e-16       9.144520673597e-17      -4.568709020279e-18 
 2061       2.896977120034e-11       7.584619768855e-13      -1.674558633201e-12       5.960953619252e-15       3.077481640780e-16       9.093152943755e-17      -4.419555973088e-18 
 2062       2.892855555069e-11       7.542559478893e-13      -1.657886335372e-12       5.954758329272e-15       3.070867591768e-16       9.042424585672e-17      -4.270021999647e-18 
 2063       2.888638202348e-11       7.501326104086e-13      -1.641141581287e-12       5.948552584605e-15       3.064269904605e-16       8.992399938638e-17      -4.120133731574e-18 
 2064       2.884324350163e-11       7.460932169750e-13      -1.624330485735e-12       5.942335998339e-15       3.057688520990e-16       8.943143585403e-17      -3.969917905321e-18 
 2065       2.879913530680e-11       7.421387916695e-13      -1.607459001979e-12       5.936108236704e-15       3.051123385913e-16       8.894704326386e-17      -3.819404977841e-18 
 2066       2.875406259538e-11       7.382694306582e-13      -1.590532363395e-12       5.929869183446e-15       3.044574458920e-16       8.847066977511e-17      -3.668640001356e-18 
 2067       2.870803301491e-11       7.344849967075e-13      -1.573555637935e-12       5.923618776612e-15       3.038041702926e-16       8.800200231273e-17      -3.517671825927e-18 
 2068       2.866105425000e-11       7.307853512879e-13      -1.556533913433e-12       5.917356953997e-15       3.031525080472e-16       8.754072651649e-17      -3.366549491143e-18 
 2069       2.861313402237e-11       7.271703545715e-13      -1.539472297636e-12       5.911083653143e-15       3.025024553731e-16       8.708652673942e-17      -3.215322226347e-18 
 2070       2.856428009091e-11       7.236398654306e-13      -1.522375918222e-12       5.904798811340e-15       3.018540084498e-16       8.663908604620e-17      -3.064039450866e-18 
 2071       2.851450025168e-11       7.201937414355e-13      -1.505249922827e-12       5.898502365626e-15       3.012071634198e-16       8.619808621157e-17      -2.912750774244e-18 
 2072       2.846380233801e-11       7.168318388528e-13      -1.488099479069e-12       5.892194252786e-15       3.005619163880e-16       8.576320771878e-17      -2.761505996464e-18 
 2073       2.841219422053e-11       7.135540126435e-13      -1.470929774573e-12       5.885874409351e-15       2.999182634220e-16       8.533412975798e-17      -2.610355108181e-18 
 2074       2.835968380721e-11       7.103601164611e-13      -1.453746016992e-12       5.879542771601e-15       2.992762005518e-16       8.491053022463e-17      -2.459348290952e-18 
 2075       2.830627904341e-11       7.072500026497e-13      -1.436553434034e-12       5.873199275557e-15       2.986357237698e-16       8.449208571794e-17      -2.308535917462e-18 
 2076       2.825198791193e-11       7.042235222419e-13      -1.419357273484e-12       5.866843856992e-15       2.979968290308e-16       8.407847153926e-17      -2.157968551755e-18 
 2077       2.819681843305e-11       7.012805249574e-13      -1.402162803232e-12       5.860476451419e-15       2.973595122519e-16       8.366936169052e-17      -2.007696949462e-18 
 2078       2.814077866462e-11       6.984208592006e-13      -1.384975311291e-12       5.854096994100e-15       2.967237693125e-16       8.326442887261e-17      -1.857772058029e-18 
 2079       2.808387670204e-11       6.956443720593e-13      -1.367800105828e-12       5.847705420038e-15       2.960895960541e-16       8.286334448384e-17      -1.708245016951e-18 
 2080       2.802612067835e-11       6.929509093020e-13      -1.350642515181e-12       5.841301663985e-15       2.954569882805e-16       8.246577861833e-17      -1.559167157992e-18 
 2081       2.796751876426e-11       6.903403153769e-13      -1.333507887889e-12       5.834885660433e-15       2.948259417575e-16       8.207140006442e-17      -1.410590005423e-18 
 2082       2.790807916823e-11       6.878124334093e-13      -1.316401592713e-12       5.828457343620e-15       2.941964522130e-16       8.167987630310e-17      -1.262565276247e-18 
 2083       2.784781013648e-11       6.853671052002e-13      -1.299329018662e-12       5.822016647526e-15       2.935685153367e-16       8.129087350642e-17      -1.115144880425e-18 
 2084       2.778671995304e-11       6.830041712240e-13      -1.282295575015e-12       5.815563505875e-15       2.929421267803e-16       8.090405653590e-17      -9.683809211114e-19 
 2085       2.772481693983e-11       6.807234706272e-13      -1.265306691345e-12       5.809097852134e-15       2.923172821576e-16       8.051908894096e-17      -8.223256948779e-19 
 2086       2.766210945668e-11       6.785248412258e-13      -1.248367817546e-12       5.802619619512e-15       2.916939770438e-16       8.013563295733e-17      -6.770316919445e-19 
 2087       2.759860590138e-11       6.764081195039e-13      -1.231484423855e-12       5.796128740960e-15       2.910722069762e-16       7.975334950545e-17      -5.325515964084e-19 
 2088       2.753431470973e-11       6.743731406117e-13      -1.214662000877e-12       5.789625149170e-15       2.904519674536e-16       7.937189818889e-17      -3.889382864725e-19 
 2089       2.746924435561e-11       6.724197383637e-13      -1.197906059607e-12       5.783108776577e-15       2.898332539365e-16       7.899093729280e-17      -2.462448346744e-19 
 2090       2.740340335097e-11       6.705477452364e-13      -1.181222131456e-12       5.776579555355e-15       2.892160618470e-16       7.861012378228e-17      -1.045245081160e-19 
 2091       2.733680024595e-11       6.687569923670e-13      -1.164615768277e-12       5.770037417421e-15       2.886003865686e-16       7.822911330081e-17       3.616923130843e-20 
 2092       2.726944362888e-11       6.670473095512e-13      -1.148092542384e-12       5.763482294431e-15       2.879862234466e-16       7.784756016869e-17       1.757827266826e-19 
 2093       2.720134212634e-11       6.654185252413e-13      -1.131658046580e-12       5.756914117781e-15       2.873735677873e-16       7.746511738141e-17       3.142621258396e-19 
 2094       2.713250440321e-11       6.638704665444e-13      -1.115317894180e-12       5.750332818607e-15       2.867624148585e-16       7.708143660811e-17       4.515533811328e-19 
 2095       2.706293916272e-11       6.624029592204e-13      -1.099077719037e-12       5.743738327785e-15       2.861527598896e-16       7.669616818997e-17       5.876022492068e-19 
 2096       2.699265514648e-11       6.610158276803e-13      -1.082943175561e-12       5.737130575929e-15       2.855445980708e-16       7.630896113862e-17       7.223542907688e-19 
 2097       2.692166113455e-11       6.597088949841e-13      -1.066919938748e-12       5.730509493393e-15       2.849379245537e-16       7.591946313459e-17       8.557548703591e-19 
 2098       2.684996594548e-11       6.584819828392e-13      -1.051013704205e-12       5.723875010268e-15       2.843327344511e-16       7.552732052568e-17       9.877491561226e-19 
 2099       2.677757843636e-11       6.573349115982e-13      -1.035230188167e-12       5.717227056383e-15       2.837290228367e-16       7.513217832541e-17       1.118282119580e-18 
 2100       2.670450750285e-11       6.562675002571e-13      -1.019575127530e-12       5.710565561306e-15       2.831267847454e-16       7.473368021143e-17       1.247298535398e-18 
 2101       2.663076207925e-11       6.552795664538e-13      -1.004054279867e-12       5.703890454341e-15       2.825260151729e-16       7.433146852391e-17       1.374742981160e-18 
 2102       2.655635113855e-11       6.543709264654e-13      -9.886734234589e-13       5.697201664531e-15       2.819267090759e-16       7.392518426399e-17       1.500559837141e-18 
 2103       2.648128369245e-11       6.535413952072e-13      -9.734383573147e-13       5.690499120654e-15       2.813288613721e-16       7.351446709217e-17       1.624693286072e-18 
 2104       2.640556977211e-11       6.527906402554e-13      -9.583543106950e-13       5.683782796684e-15       2.807324672605e-16       7.309904281402e-17       1.747096320616e-18 
 2105       2.632922337772e-11       6.521177428114e-13      -9.434241671421e-13       5.677052848516e-15       2.801375231871e-16       7.267898650569e-17       1.867757834730e-18 
 2106       2.625225954954e-11       6.515216336794e-13      -9.286502281422e-13       5.670309478194e-15       2.795440258863e-16       7.225446121590e-17       1.986675720326e-18 
 2107       2.617469338914e-11       6.510012389580e-13      -9.140348025131e-13       5.663552888532e-15       2.789519720601e-16       7.182563064558e-17       2.103847876700e-18 
 2108       2.609654005951e-11       6.505554800346e-13      -8.995802064123e-13       5.656783283123e-15       2.783613583788e-16       7.139265914875e-17       2.219272210550e-18 
 2109       2.601781478511e-11       6.501832735794e-13      -8.852887633452e-13       5.650000866333e-15       2.777721814802e-16       7.095571173322e-17       2.332946635986e-18 
 2110       2.593853285196e-11       6.498835315395e-13      -8.711628041730e-13       5.643205843307e-15       2.771844379703e-16       7.051495406145e-17       2.444869074547e-18 
 2111       2.585870960769e-11       6.496551611333e-13      -8.572046671208e-13       5.636398419967e-15       2.765981244225e-16       7.007055245129e-17       2.555037455218e-18 
 2112       2.577836046163e-11       6.494970648442e-13      -8.434166977861e-13       5.629578803013e-15       2.760132373781e-16       6.962267387677e-17       2.663449714444e-18 
 2113       2.569750088491e-11       6.494081404153e-13      -8.298012491465e-13       5.622747199926e-15       2.754297733462e-16       6.917148596889e-17       2.770103796144e-18 
 2114       2.561614641046e-11       6.493872808433e-13      -8.163606815679e-13       5.615903818966e-15       2.748477288032e-16       6.871715701643e-17       2.874997651728e-18 
 2115       2.553431263317e-11       6.494333743726e-13      -8.030973628127e-13       5.609048869176e-15       2.742671001935e-16       6.825985596671e-17       2.978129240109e-18 
 2116       2.545201520992e-11       6.495453044895e-13      -7.900136680479e-13       5.602182560380e-15       2.736878839285e-16       6.779975242636e-17       3.079496527722e-18 
 2117       2.536926985964e-11       6.497219499164e-13      -7.771119798531e-13       5.595305103185e-15       2.731100763877e-16       6.733701666214e-17       3.179097488536e-18 
 2118       2.528609236343e-11       6.499621846060e-13      -7.643946882287e-13       5.588416708982e-15       2.725336739175e-16       6.687181960174e-17       3.276930104072e-18 
 2119       2.520249856459e-11       6.502648777354e-13      -7.518641906040e-13       5.581517589949e-15       2.719586728321e-16       6.640433283449e-17       3.372992363415e-18 
 2120       2.511850436872e-11       6.506288937003e-13      -7.395228918454e-13       5.574607959047e-15       2.713850694127e-16       6.593472861224e-17       3.467282263230e-18 
 2121       2.503412574378e-11       6.510530921091e-13      -7.273732042641e-13       5.567688030026e-15       2.708128599080e-16       6.546317985008e-17       3.559797807779e-18 
 2122       2.494937872019e-11       6.515363277770e-13      -7.154175476249e-13       5.560758017422e-15       2.702420405338e-16       6.498986012713e-17       3.650537008934e-18 
 2123       2.486427939086e-11       6.520774507203e-13      -7.036583491535e-13       5.553818136560e-15       2.696726074734e-16       6.451494368738e-17       3.739497886193e-18 
 2124       2.477884391131e-11       6.526753061506e-13      -6.920980435455e-13       5.546868603555e-15       2.691045568769e-16       6.403860544042e-17       3.826678466695e-18 
 2125       2.469308849971e-11       6.533287344688e-13      -6.807390729737e-13       5.539909635313e-15       2.685378848617e-16       6.356102096225e-17       3.912076785235e-18 
 2126       2.460702943697e-11       6.540365712593e-13      -6.695838870966e-13       5.532941449529e-15       2.679725875122e-16       6.308236649604e-17       3.995690884277e-18 
 2127       2.452068306683e-11       6.547976472841e-13      -6.586349430666e-13       5.525964264691e-15       2.674086608798e-16       6.260281895296e-17       4.077518813976e-18 
 2128       2.443406579589e-11       6.556107884773e-13      -6.478947055377e-13       5.518978300081e-15       2.668461009829e-16       6.212255591295e-17       4.157558632183e-18 
 2129       2.434719409372e-11       6.564748159387e-13      -6.373656466742e-13       5.511983775775e-15       2.662849038067e-16       6.164175562547e-17       4.235808404468e-18 
 2130       2.426008449294e-11       6.573885459284e-13      -6.270502461582e-13       5.504980912641e-15       2.657250653035e-16       6.116059701034e-17       4.312266204133e-18 
 2131       2.417275358927e-11       6.583507898610e-13      -6.169509911981e-13       5.497969932347e-15       2.651665813922e-16       6.067925965849e-17       4.386930112224e-18 
 2132       2.408521804159e-11       6.593603542992e-13      -6.070703765366e-13       5.490951057354e-15       2.646094479586e-16       6.019792383275e-17       4.459798217552e-18 
 2133       2.399749457207e-11       6.604160409487e-13      -5.974109044588e-13       5.483924510923e-15       2.640536608550e-16       5.971677046865e-17       4.530868616703e-18 
 2134       2.390959996620e-11       6.615166466518e-13      -5.879750848004e-13       5.476890517111e-15       2.634992159008e-16       5.923598117520e-17       4.600139414054e-18 
 2135       2.382155107288e-11       6.626609633818e-13      -5.787654349555e-13       5.469849300776e-15       2.629461088816e-16       5.875573823567e-17       4.667608721790e-18 
 2136       2.373336480447e-11       6.638477782370e-13      -5.697844798851e-13       5.462801087576e-15       2.623943355499e-16       5.827622460839e-17       4.733274659918e-18 
 2137       2.364505813691e-11       6.650758734353e-13      -5.610347521251e-13       5.455746103969e-15       2.618438916244e-16       5.779762392751e-17       4.797135356282e-18 
 2138       2.355664810977e-11       6.663440263077e-13      -5.525187917941e-13       5.448684577217e-15       2.612947727906e-16       5.732012050382e-17       4.859188946578e-18 
 2139       2.346815182629e-11       6.676510092929e-13      -5.442391466021e-13       5.441616735384e-15       2.607469747003e-16       5.684389932550e-17       4.919433574369e-18 
 2140       2.337958645352e-11       6.689955899315e-13      -5.361983718578e-13       5.434542807336e-15       2.602004929717e-16       5.636914605893e-17       4.977867391103e-18 
 2141       2.329096922236e-11       6.703765308598e-13      -5.283990304777e-13       5.427463022746e-15       2.596553231894e-16       5.589604704948e-17       5.034488556121e-18 
 2142       2.320231742760e-11       6.717925898044e-13      -5.208436929933e-13       5.420377612091e-15       2.591114609041e-16       5.542478932228e-17       5.089295236680e-18 
 2143       2.311364772767e-11       6.732425187288e-13      -5.135343246596e-13       5.413286818369e-15       2.585689019090e-16       5.495552766464e-17       5.142294264646e-18 
 2144       2.302497403816e-11       6.747250612805e-13      -5.064704421873e-13       5.406190932324e-15       2.580276430693e-16       5.448828562605e-17       5.193527171186e-18 
 2145       2.293630962403e-11       6.762389553151e-13      -4.996509444354e-13       5.399090257460e-15       2.574876814978e-16       5.402305384345e-17       5.243044329950e-18 
 2146       2.284766779874e-11       6.777829337358e-13      -4.930747241603e-13       5.391985098355e-15       2.569490142798e-16       5.355982289821e-17       5.290896316771e-18 
 2147       2.275906192431e-11       6.793557244879e-13      -4.867406680076e-13       5.384875760659e-15       2.564116384729e-16       5.309858331599e-17       5.337133909912e-18 
 2148       2.267050541140e-11       6.809560505523e-13      -4.806476565050e-13       5.377762551098e-15       2.558755511067e-16       5.263932556667e-17       5.381808090304e-18 
 2149       2.258201171933e-11       6.825826299403e-13      -4.747945640532e-13       5.370645777472e-15       2.553407491831e-16       5.218204006433e-17       5.424970041787e-18 
 2150       2.249359435616e-11       6.842341756873e-13      -4.691802589193e-13       5.363525748657e-15       2.548072296763e-16       5.172671716710e-17       5.466671151353e-18 
 2151       2.240526687873e-11       6.859093958473e-13      -4.638036032279e-13       5.356402774609e-15       2.542749895322e-16       5.127334717716e-17       5.506963009385e-18 
 2152       2.231704289272e-11       6.876069934866e-13      -4.586634529535e-13       5.349277166362e-15       2.537440256692e-16       5.082192034060e-17       5.545897409901e-18 
 2153       2.222893605273e-11       6.893256666783e-13      -4.537586579129e-13       5.342149236030e-15       2.532143349774e-16       5.037242684741e-17       5.583526350792e-18 
 2154       2.214096006230e-11       6.910641084962e-13      -4.490880617569e-13       5.335019296810e-15       2.526859143189e-16       4.992485683134e-17       5.619902034065e-18 
 2155       2.205312867399e-11       6.928210070091e-13      -4.446505019628e-13       5.327887662981e-15       2.521587605279e-16       4.947920036988e-17       5.655076866086e-18 
 2156       2.196545568942e-11       6.945950452750e-13      -4.404448098259e-13       5.320754649905e-15       2.516328704104e-16       4.903544748416e-17       5.689103457817e-18 
 2157       2.187795495935e-11       6.963849013350e-13      -4.364698104522e-13       5.313620574030e-15       2.511082407443e-16       4.859358813888e-17       5.722034625059e-18 
 2158       2.179064038369e-11       6.981892482074e-13      -4.327243227504e-13       5.306485752890e-15       2.505848682791e-16       4.815361224225e-17       5.753923388695e-18 
 2159       2.170352591163e-11       7.000067538823e-13      -4.292071594235e-13       5.299350505109e-15       2.500627497364e-16       4.771550964589e-17       5.784822974929e-18 
 2160       2.161662554160e-11       7.018360813152e-13      -4.259171269617e-13       5.292215150395e-15       2.495418818093e-16       4.727927014477e-17       5.814786815528e-18 
 2161       2.152995332141e-11       7.036758884214e-13      -4.228530256336e-13       5.285080009551e-15       2.490222611627e-16       4.684488347715e-17       5.843868548063e-18 
 2162       2.144352334827e-11       7.055248280703e-13      -4.200136494792e-13       5.277945404467e-15       2.485038844331e-16       4.641233932449e-17       5.872122016150e-18 
 2163       2.135734976885e-11       7.073815480790e-13      -4.173977863014e-13       5.270811658128e-15       2.479867482286e-16       4.598162731137e-17       5.899601269693e-18 
 2164       2.127144677933e-11       7.092446912071e-13      -4.150042176582e-13       5.263679094612e-15       2.474708491289e-16       4.555273700542e-17       5.926360565121e-18 
 2165       2.118582862546e-11       7.111128951503e-13      -4.128317188550e-13       5.256548039091e-15       2.469561836853e-16       4.512565791728e-17       5.952454365633e-18 
 2166       2.110050960262e-11       7.129847925348e-13      -4.108790589364e-13       5.249418817834e-15       2.464427484204e-16       4.470037950047e-17       5.977937341439e-18 
 2167       2.101550405587e-11       7.148590109115e-13      -4.091450006788e-13       5.242291758207e-15       2.459305398285e-16       4.427689115135e-17       6.002864370000e-18 
 2168       2.093082638001e-11       7.167341727498e-13      -4.076283005819e-13       5.235167188673e-15       2.454195543751e-16       4.385518220905e-17       6.027290536267e-18 
 2169       2.084649101965e-11       7.186088954323e-13      -4.063277088612e-13       5.228045438797e-15       2.449097884972e-16       4.343524195538e-17       6.051271132928e-18 
 2170       2.076251246923e-11       7.204817912482e-13      -4.052419694399e-13       5.220926839243e-15       2.444012386030e-16       4.301705961476e-17       6.074861660643e-18 
 2171       2.067890527311e-11       7.223514673881e-13      -4.043698199411e-13       5.213811721778e-15       2.438939010721e-16       4.260062435415e-17       6.098117828290e-18 
 2172       2.059568402559e-11       7.242165259379e-13      -4.037099916800e-13       5.206700419270e-15       2.433877722553e-16       4.218592528298e-17       6.121095553203e-18 
 2173       2.051286337103e-11       7.260755638727e-13      -4.032612096557e-13       5.199593265695e-15       2.428828484747e-16       4.177295145306e-17       6.143850961414e-18 
 2174       2.043045800383e-11       7.279271730513e-13      -4.030221925437e-13       5.192490596133e-15       2.423791260234e-16       4.136169185853e-17       6.166440387896e-18 
 2175       2.034848266852e-11       7.297699402103e-13      -4.029916526875e-13       5.185392746768e-15       2.418766011658e-16       4.095213543577e-17       6.188920376801e-18 
 2176       2.026695215985e-11       7.316024469577e-13      -4.031682960913e-13       5.178300054897e-15       2.413752701372e-16       4.054427106331e-17       6.211347681703e-18 
 2177       2.018588132277e-11       7.334232697680e-13      -4.035508224115e-13       5.171212858923e-15       2.408751291441e-16       4.013808756182e-17       6.233779265841e-18 
 2178       2.010528505256e-11       7.352309799754e-13      -4.041379249493e-13       5.164131498360e-15       2.403761743640e-16       3.973357369394e-17       6.256272302356e-18 
 2179       2.002517829484e-11       7.370241437685e-13      -4.049282906426e-13       5.157056313834e-15       2.398784019452e-16       3.933071816430e-17       6.278884174537e-18 
 2180       1.994557604565e-11       7.388013221843e-13      -4.059206000578e-13       5.149987647083e-15       2.393818080072e-16       3.892950961937e-17       6.301672476056e-18 
 2181       1.986649335147e-11       7.405610711022e-13      -4.071135273826e-13       5.142925840960e-15       2.388863886402e-16       3.852993664746e-17       6.324695011216e-18 
 2182       1.978794361991e-11       7.423020565045e-13      -4.085054288272e-13       5.135871217617e-15       2.383921401431e-16       3.813199538362e-17       6.347998483545e-18 
 2183       1.970993353902e-11       7.440234011143e-13      -4.100934055620e-13       5.128824012892e-15       2.378990597392e-16       3.773571238051e-17       6.371584478164e-18 
 2184       1.963246812397e-11       7.457243400714e-13      -4.118742344773e-13       5.121784441485e-15       2.374071448650e-16       3.734112189088e-17       6.395443251678e-18 
 2185       1.955555240340e-11       7.474041058745e-13      -4.138446791877e-13       5.114752718736e-15       2.369163929333e-16       3.694825827654e-17       6.419565023046e-18 
 2186       1.947919141942e-11       7.490619283780e-13      -4.160014900158e-13       5.107729060620e-15       2.364268013325e-16       3.655715600848e-17       6.443939973546e-18 
 2187       1.940339022766e-11       7.506970347891e-13      -4.183414039764e-13       5.100713683755e-15       2.359383674272e-16       3.616784966701e-17       6.468558246722e-18 
 2188       1.932815389722e-11       7.523086496650e-13      -4.208611447613e-13       5.093706805396e-15       2.354510885576e-16       3.578037394184e-17       6.493409948350e-18 
 2189       1.925348751074e-11       7.538959949099e-13      -4.235574227230e-13       5.086708643442e-15       2.349649620399e-16       3.539476363226e-17       6.518485146384e-18 
 2190       1.917939616438e-11       7.554582897718e-13      -4.264269348590e-13       5.079719416430e-15       2.344799851660e-16       3.501105364718e-17       6.543773870921e-18 
 2191       1.910588496787e-11       7.569947508398e-13      -4.294663647966e-13       5.072739343542e-15       2.339961552037e-16       3.462927900532e-17       6.569266114151e-18 
 2192       1.903295904448e-11       7.585045920410e-13      -4.326723827764e-13       5.065768644600e-15       2.335134693962e-16       3.424947483527e-17       6.594951830318e-18 
 2193       1.896062353105e-11       7.599870246377e-13      -4.360416456370e-13       5.058807540072e-15       2.330319249629e-16       3.387167637564e-17       6.620820935672e-18 
 2194       1.888888357802e-11       7.614412572243e-13      -4.395707967992e-13       5.051856251069e-15       2.325515190984e-16       3.349591897519e-17       6.646863308429e-18 
 2195       1.881774434942e-11       7.628664957243e-13      -4.432564662502e-13       5.044914999345e-15       2.320722489731e-16       3.312223809289e-17       6.673068788724e-18 
 2196       1.874721102289e-11       7.642619433875e-13      -4.470952705279e-13       5.037984007302e-15       2.315941117330e-16       3.275066929812e-17       6.699427178568e-18 
 2197       1.867728878970e-11       7.656268007869e-13      -4.510838127049e-13       5.031063497986e-15       2.311171044996e-16       3.238124827071e-17       6.725928241808e-18 
 2198       1.860798285477e-11       7.669602658160e-13      -4.552186823732e-13       5.024153695090e-15       2.306412243701e-16       3.201401080110e-17       6.752561704076e-18 
 2199       1.853929843666e-11       7.682615336853e-13      -4.594964556281e-13       5.017254822955e-15       2.301664684169e-16       3.164899279046e-17       6.779317252752e-18 
 2200       1.847124076760e-11       7.695297969199e-13      -4.639136950526e-13       5.010367106570e-15       2.296928336880e-16       3.128623025080e-17       6.806184536916e-18 
 2201       1.840381509349e-11       7.707642453564e-13      -4.684669497016e-13       5.003490771572e-15       2.292203172069e-16       3.092575930506e-17       6.833153167307e-18 
 2202       1.833702667395e-11       7.719640661397e-13      -4.731527550861e-13       4.996626044246e-15       2.287489159723e-16       3.056761618728e-17       6.860212716277e-18 
 2203       1.827088078229e-11       7.731284437203e-13      -4.779676331576e-13       4.989773151530e-15       2.282786269584e-16       3.021183724267e-17       6.887352717749e-18 
 2204       1.820538270552e-11       7.742565598511e-13      -4.829080922921e-13       4.982932321009e-15       2.278094471147e-16       2.985845892776e-17       6.914562667171e-18 
 2205       1.814053774442e-11       7.753475935849e-13      -4.879706272749e-13       4.976103780922e-15       2.273413733658e-16       2.950751781051e-17       6.941832021474e-18 
 2206       1.807635121348e-11       7.764007212708e-13      -4.931517192840e-13       4.969287760158e-15       2.268744026117e-16       2.915905057041e-17       6.969150199030e-18 
