#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf             20:omega_scf             21:delta0_scf            22:delta1_scf         
       1.459126579215e+00       3.156628222509e-06      -7.076753243951e-03      -8.594841427791e-06       3.478810877648e-08       8.697027194119e-08       3.893230138901e-14       1.739405438824e-08      -5.307564932394e-03      -8.594842058552e-06       6.007380501677e-01       6.982728757146e-01      -7.074730861724e-03      -1.275399330760e-05       8.509216364975e-04      -5.310703146485e-03       0.000000000000e+00      -5.108111794782e-03       2.560064980992e-07       1.473718342556e-04      -5.108111794782e-03      -4.520984338494e-04 
       1.461621774574e+00       3.162041115258e-06      -7.100927121219e-03      -8.638938125766e-06       3.496685978589e-08       8.741714946472e-08       3.926666746393e-14       1.748342989294e-08      -5.325695340343e-03      -8.638938752947e-06       6.007312688114e-01       6.982644058291e-01      -7.098890866253e-03      -1.281946913149e-05       8.538275391133e-04      -5.328855055228e-03       0.000000000000e+00      -5.110467405848e-03       3.483095979607e-07       1.473677226350e-04      -5.110467405848e-03      -4.612557605502e-04 
       1.464116969933e+00       3.167454147339e-06      -7.125141492229e-03      -8.683185112930e-06       3.514622764708e-08       8.786556911770e-08       3.960333671207e-14       1.757311382354e-08      -5.343856118599e-03      -8.683185736477e-06       6.007256566322e-01       6.982570983166e-01      -7.123091293276e-03      -1.288516836052e-05       8.567383588762e-04      -5.347037444495e-03       0.000000000000e+00      -5.115463521777e-03       4.167641962219e-07       1.473641839538e-04      -5.115463521777e-03      -4.739391317952e-04 
       1.466612165292e+00       3.172867300450e-06      -7.149396532334e-03      -8.727582640379e-06       3.532624428335e-08       8.831561070837e-08       3.994235550118e-14       1.766312214167e-08      -5.362047398677e-03      -8.727583260239e-06       6.007212809316e-01       6.982510212817e-01      -7.147332317903e-03      -1.295109137006e-05       8.596540970584e-04      -5.365250446176e-03       0.000000000000e+00      -5.123852423779e-03       4.574280060846e-07       1.473613504302e-04      -5.123852423779e-03      -4.894214815443e-04 
       1.468937479398e+00       3.177911990792e-06      -7.172036994343e-03      -8.769093172741e-06       3.549454967178e-08       8.873637417945e-08       4.026037252574e-14       1.774727483589e-08      -5.379027745182e-03      -8.769093789114e-06       6.007187307035e-01       6.982468823684e-01      -7.169959654083e-03      -1.301272789728e-05       8.623757510602e-04      -5.382251135291e-03       0.000000000000e+00      -5.135222670996e-03       4.681742807476e-07       1.473594305274e-04      -5.135222670996e-03      -5.056006699283e-04 
       1.471262793504e+00       3.182956734046e-06      -7.194713108623e-03      -8.810734868916e-06       3.566335666869e-08       8.915839167174e-08       4.058037675050e-14       1.783167833435e-08      -5.396034830890e-03      -8.810735481755e-06       6.007178799121e-01       6.982444416470e-01      -7.192622580036e-03      -1.307455940369e-05       8.651016768636e-04      -5.399278660286e-03       0.000000000000e+00      -5.150320058879e-03       4.520125196288e-07       1.473582469379e-04      -5.150320058879e-03      -5.226599030880e-04 
       1.473588107610e+00       3.188001503868e-06      -7.217425025938e-03      -8.852507935006e-06       3.583268025899e-08       8.958170064748e-08       4.090239294848e-14       1.791634012950e-08      -5.413068768875e-03      -8.852508544265e-06       6.007186232526e-01       6.982435949998e-01      -7.215321246328e-03      -1.313658619596e-05       8.678318718089e-04      -5.416333134541e-03       0.000000000000e+00      -5.169261656289e-03       4.095205557596e-07       1.473577951532e-04      -5.169261656289e-03      -5.397617883013e-04 
       1.475913421716e+00       3.193046274512e-06      -7.240172898363e-03      -8.894412577975e-06       3.600256600997e-08       9.000641502493e-08       4.122648114504e-14       1.800128300499e-08      -5.430129673193e-03      -8.894413183605e-06       6.007205857500e-01       6.982439685057e-01      -7.238055804836e-03      -1.319880858156e-05       8.705663352546e-04      -5.433414672416e-03       0.000000000000e+00      -5.191984238308e-03       3.425317401043e-07       1.473580284795e-04      -5.191984238308e-03      -5.560563443037e-04 
       1.478238735822e+00       3.198091026652e-06      -7.262956873465e-03      -8.936449005636e-06       3.617300780438e-08       9.043251951095e-08       4.155264282235e-14       1.808650390219e-08      -5.447217654517e-03      -8.936449607588e-06       6.007236422515e-01       6.982454386044e-01      -7.260826402928e-03      -1.326122686884e-05       8.733050690894e-04      -5.450523384894e-03       0.000000000000e+00      -5.218241399603e-03       2.541166064557e-07       1.473588652073e-04      -5.218241399603e-03      -5.707164630468e-04 
       1.480564049929e+00       3.203135744862e-06      -7.285777071392e-03      -8.978617426567e-06       3.634397554530e-08       9.085993886326e-08       4.188085184959e-14       1.817198777265e-08      -5.464332802962e-03      -8.978618024793e-06       6.007277491122e-01       6.982479631654e-01      -7.283633160553e-03      -1.332384136694e-05       8.760480747035e-04      -5.467659362392e-03       0.000000000000e+00      -5.247606674962e-03       1.485018653612e-07       1.473601962200e-04      -5.247606674962e-03      -5.829757492620e-04 
       1.482889364035e+00       3.208180413773e-06      -7.308633569364e-03      -9.020918049920e-06       3.651546170204e-08       9.128865425510e-08       4.221110775495e-14       1.825773085102e-08      -5.481475176439e-03      -9.020918644370e-06       6.007326676590e-01       6.982513043290e-01      -7.306476154732e-03      -1.338665238568e-05       8.787953511616e-04      -5.484822663132e-03       0.000000000000e+00      -5.279484447845e-03       3.090984124170e-08       1.473618882308e-04      -5.279484447845e-03      -5.921677184536e-04 
       1.485919619729e+00       3.214754324550e-06      -7.338473772514e-03      -9.076241259952e-06       3.673972902759e-08       9.184932256899e-08       4.264458716775e-14       1.836986451380e-08      -5.503855328800e-03      -9.076241849406e-06       6.007396642255e-01       6.982562531548e-01      -7.336298664673e-03      -1.346880060512e-05       8.823818980960e-04      -5.507230234948e-03       0.000000000000e+00      -5.323552896959e-03      -1.303032279747e-07       1.473643705782e-04      -5.323552896959e-03      -5.986917658412e-04 
       1.488949875424e+00       3.221328118602e-06      -7.368375678813e-03      -9.131789798831e-06       3.696492618433e-08       9.241231546083e-08       4.308163307124e-14       1.848246309217e-08      -5.526281758522e-03      -9.131790383203e-06       6.007464198037e-01       6.982609700223e-01      -7.366182769159e-03      -1.355128377390e-05       8.859756936406e-04      -5.529684252110e-03       0.000000000000e+00      -5.368675495943e-03      -2.869517237681e-07       1.473668063836e-04      -5.368675495943e-03      -5.984164605631e-04 
       1.491980131118e+00       3.227901818501e-06      -7.398339190039e-03      -9.187564129685e-06       3.719107164843e-08       9.297767912107e-08       4.352228743305e-14       1.859553582421e-08      -5.548754391941e-03      -9.187564708887e-06       6.007520610373e-01       6.982645814132e-01      -7.396128369526e-03      -1.363410257795e-05       8.895767399432e-04      -5.552184641636e-03       0.000000000000e+00      -5.412725829772e-03      -4.240212878810e-07       1.473688137807e-04      -5.412725829772e-03      -5.912482731741e-04 
       1.494351344154e+00       3.233045771082e-06      -7.421828854165e-03      -9.231366012680e-06       3.736867718965e-08       9.342169297412e-08       4.386961447976e-14       1.868433859482e-08      -5.566371640033e-03      -9.231366587774e-06       6.007553649017e-01       6.982663021734e-01      -7.419603941840e-03      -1.369914385104e-05       8.923996629679e-04      -5.569823727307e-03       0.000000000000e+00      -5.445073581230e-03      -5.086720911153e-07       1.473698705672e-04      -5.445073581230e-03      -5.811909961282e-04 
       1.496722557191e+00       3.238189693708e-06      -7.445355977696e-03      -9.275306657317e-06       3.754680778073e-08       9.386701945182e-08       4.421910813035e-14       1.877340389036e-08      -5.584016982680e-03      -9.275307228248e-06       6.007576487857e-01       6.982670058923e-01      -7.443116906303e-03      -1.376439138916e-05       8.952270267737e-04      -5.587491011559e-03       0.000000000000e+00      -5.474553208527e-03      -5.674567431309e-07       1.473703306892e-04      -5.474553208527e-03      -5.678308223912e-04 
       1.499093770227e+00       3.243333609456e-06      -7.468920385607e-03      -9.319386283128e-06       3.772549399397e-08       9.431373498492e-08       4.457081418841e-14       1.886274699698e-08      -5.601690288612e-03      -9.319386849840e-06       6.007585324290e-01       6.982663109957e-01      -7.466667087675e-03      -1.382984551877e-05       8.980588288402e-04      -5.605186363455e-03       0.000000000000e+00      -5.500414440192e-03      -5.963988398988e-07       1.473700890126e-04      -5.500414440192e-03      -5.519590630422e-04 
       1.501464983263e+00       3.248477546837e-06      -7.492521899417e-03      -9.363605108554e-06       3.790478135218e-08       9.476195338044e-08       4.492479682040e-14       1.895239067609e-08      -5.619391423968e-03      -9.363605670992e-06       6.007576294203e-01       6.982638299592e-01      -7.490254307260e-03      -1.389550656520e-05       9.008950690620e-04      -5.622909649461e-03       0.000000000000e+00      -5.522125383489e-03      -5.933514138653e-07       1.473690793528e-04      -5.522125383489e-03      -5.345447673988e-04 
       1.503836196300e+00       3.253621534406e-06      -7.516160349332e-03      -9.407963350974e-06       3.808466939099e-08       9.521167347747e-08       4.528106624113e-14       1.904233469549e-08      -5.637120261403e-03      -9.407963909080e-06       6.007549238989e-01       6.982595455031e-01      -7.513878395052e-03      -1.396137485273e-05       9.037357501534e-04      -5.640660742563e-03       0.000000000000e+00      -5.539417093884e-03      -5.582142342146e-07       1.473672847264e-04      -5.539417093884e-03      -5.166706639936e-04 
       1.506207409336e+00       3.258765600643e-06      -7.539835566065e-03      -9.452461226764e-06       3.826510998264e-08       9.566277495661e-08       4.563957584878e-14       1.913255499132e-08      -5.654876673952e-03      -9.452461780483e-06       6.007507768491e-01       6.982538164731e-01      -7.537539181547e-03      -1.402745070471e-05       9.065808737899e-04      -5.658439516128e-03       0.000000000000e+00      -5.552308253753e-03      -4.929702757261e-07       1.473647383871e-04      -5.552308253753e-03      -4.994559113748e-04 
       1.508578622372e+00       3.263909769454e-06      -7.563547378299e-03      -9.497098951315e-06       3.844607871436e-08       9.611519678590e-08       4.600030660371e-14       1.922303935718e-08      -5.672660533126e-03      -9.497099500588e-06       6.007454933670e-01       6.982469460830e-01      -7.561236495214e-03      -1.409373444355e-05       9.094304379761e-04      -5.676245841997e-03       0.000000000000e+00      -5.561104225523e-03      -4.015374635962e-07       1.473615172492e-04      -5.561104225523e-03      -4.839756019180e-04 
       1.511440496952e+00       3.270118552339e-06      -7.592214271064e-03      -9.551159859927e-06       3.866525884128e-08       9.666314710321e-08       4.643872677985e-14       1.933262942064e-08      -5.694160702698e-03      -9.551160403760e-06       6.007375875142e-01       6.982371176177e-01      -7.589885798001e-03      -1.417401121732e-05       9.128755569606e-04      -5.697773268387e-03       0.000000000000e+00      -5.567085167197e-03      -2.642931054055e-07       1.473568904072e-04      -5.567085167197e-03      -4.689527925760e-04 
       1.513771500768e+00       3.275175769686e-06      -7.615602633064e-03      -9.595343628316e-06       3.884442026852e-08       9.711105067130e-08       4.679831928421e-14       1.942221013426e-08      -5.711701974196e-03      -9.595344167656e-06       6.007301518556e-01       6.982281091368e-01      -7.613259758875e-03      -1.423962135432e-05       9.156863912862e-04      -5.715336855146e-03       0.000000000000e+00      -5.569130177954e-03      -1.386556557337e-07       1.473526863835e-04      -5.569130177954e-03      -4.605383952116e-04 
       1.516102504585e+00       3.280233137112e-06      -7.639026056562e-03      -9.639663201729e-06       3.902414990376e-08       9.756037475940e-08       4.716015909717e-14       1.951207495188e-08      -5.729269541819e-03      -9.639663736521e-06       6.007222257442e-01       6.982186029168e-01      -7.636668714553e-03      -1.430543337591e-05       9.185015156904e-04      -5.732926841181e-03       0.000000000000e+00      -5.569616824212e-03      -8.418630621146e-09       1.473482653643e-04      -5.569616824212e-03      -4.560822299998e-04 
       1.518433508401e+00       3.285290664177e-06      -7.662484537387e-03      -9.684118782611e-06       3.920443156936e-08       9.801107892341e-08       4.752423640903e-14       1.960221578468e-08      -5.746863402437e-03      -9.684119312800e-06       6.007142757660e-01       6.982090646702e-01      -7.660112660655e-03      -1.437144758599e-05       9.213209313450e-04      -5.750543223678e-03       0.000000000000e+00      -5.569535847170e-03       1.189422821162e-07       1.473438130535e-04      -5.569535847170e-03      -4.558228644527e-04 
       1.520764512218e+00       3.290348341720e-06      -7.685978102678e-03      -9.728710573523e-06       3.938524850129e-08       9.846312125323e-08       4.789053993755e-14       1.969262425065e-08      -5.764483576404e-03      -9.728711099055e-06       6.007067748359e-01       6.981999682376e-01      -7.683591624117e-03      -1.443766428859e-05       9.241446371967e-04      -5.768186023310e-03       0.000000000000e+00      -5.569892966419e-03       2.363041923480e-07       1.473395190248e-04      -5.569892966419e-03      -4.597558192092e-04 
       1.523095516034e+00       3.295406156919e-06      -7.709506813170e-03      -9.773438777314e-06       3.956659587750e-08       9.891648969374e-08       4.825907262121e-14       1.978329793875e-08      -5.782130109272e-03      -9.773439298134e-06       6.007001075455e-01       6.981916990743e-01      -7.707105665466e-03      -1.450408378794e-05       9.269726307621e-04      -5.785855285944e-03       0.000000000000e+00      -5.571653470599e-03       3.371861200308e-07       1.473355554021e-04      -5.571653470599e-03      -4.676449577099e-04 
       1.525426519850e+00       3.300464096951e-06      -7.733070769484e-03      -9.818303597320e-06       3.974849213297e-08       9.937123033243e-08       4.862986578976e-14       1.987424606649e-08      -5.799803076506e-03      -9.818304113372e-06       6.006944867158e-01       6.981844705304e-01      -7.730654885117e-03      -1.457070638864e-05       9.298049101741e-04      -5.803551087367e-03       0.000000000000e+00      -5.575692703989e-03       4.160488538920e-07       1.473320688033e-04      -5.575692703989e-03      -4.790444295615e-04 
       1.527757523667e+00       3.305522148594e-06      -7.756670116411e-03      -9.863305237619e-06       3.993098417098e-08       9.982746042746e-08       4.900298598352e-14       1.996549208549e-08      -5.817502586700e-03      -9.863305748850e-06       6.006899082045e-01       6.981782789297e-01      -7.754239427653e-03      -1.463753239597e-05       9.326414762097e-04      -5.821273536487e-03       0.000000000000e+00      -5.582754642370e-03       4.685648074197e-07       1.473291834825e-04      -5.582754642370e-03      -4.933274056785e-04 
       1.530240149340e+00       3.310909304070e-06      -7.781843616181e-03      -9.911384732182e-06       4.012598704000e-08       1.003149676000e-07       4.940292742044e-14       2.006299352000e-08      -5.836382711526e-03      -9.911385238217e-06       6.006864754499e-01       6.981731239572e-01      -7.779397085360e-03      -1.470892917725e-05       9.356672652949e-04      -5.840178207859e-03       0.000000000000e+00      -5.594248767182e-03       4.922858128555e-07       1.473268824538e-04      -5.594248767182e-03      -5.108394328456e-04 
       1.532722775013e+00       3.316296529022e-06      -7.807057676647e-03      -9.959619906727e-06       4.032158524457e-08       1.008039631114e-07       4.980543045977e-14       2.016079262229e-08      -5.855293256874e-03      -9.959620407505e-06       6.006850213762e-01       6.981699457797e-01      -7.804595226453e-03      -1.478055740604e-05       9.386979198642e-04      -5.859113419310e-03       0.000000000000e+00      -5.610293618071e-03       4.812319869054e-07       1.473254475852e-04      -5.610293618071e-03      -5.296761296696e-04 
       1.535205400685e+00       3.321683789701e-06      -7.832312498901e-03      -1.000801101163e-05       4.051776901970e-08       1.012944225492e-07       5.021049300775e-14       2.025888450985e-08      -5.874234373564e-03      -1.000801150709e-05       6.006856082372e-01       6.981688083688e-01      -7.829834051775e-03      -1.485241745504e-05       9.417334364824e-04      -5.878079322045e-03       0.000000000000e+00      -5.631090855090e-03       4.358134317988e-07       1.473248878509e-04      -5.631090855090e-03      -5.486873664230e-04 
       1.537688026358e+00       3.327071052393e-06      -7.857608274218e-03      -1.005655829847e-05       4.071459161902e-08       1.017864790475e-07       5.061819115928e-14       2.035729580951e-08      -5.893206205050e-03      -1.005655878854e-05       6.006878315656e-01       6.981693085534e-01      -7.855113752346e-03      -1.492450969806e-05       9.447738119056e-04      -5.897076059907e-03       0.000000000000e+00      -5.656564581027e-03       3.584734737072e-07       1.473251469527e-04      -5.656564581027e-03      -5.666994532237e-04 
       1.540170652031e+00       3.332458288934e-06      -7.882945191482e-03      -1.010526201995e-05       4.091210075137e-08       1.022802518784e-07       5.102859511823e-14       2.045605037568e-08      -5.912208892997e-03      -1.010526250458e-05       6.006912101245e-01       6.981709666399e-01      -7.880434516802e-03      -1.499683450999e-05       9.478190472928e-04      -5.916103774949e-03       0.000000000000e+00      -5.686357334060e-03       2.536363823227e-07       1.473261121578e-04      -5.686357334060e-03      -5.825766151774e-04 
       1.542653277704e+00       3.337845482968e-06      -7.908323412611e-03      -1.015412242987e-05       4.111025235163e-08       1.027756308791e-07       5.144166138766e-14       2.055512617581e-08      -5.931242558842e-03      -1.015412290899e-05       6.006956717431e-01       6.981737122538e-01      -7.905796506807e-03      -1.506939226685e-05       9.508691457945e-04      -5.935162588998e-03       0.000000000000e+00      -5.719837218365e-03       1.275871390879e-07       1.473276303593e-04      -5.719837218365e-03      -5.952859896320e-04 
       1.545135903377e+00       3.343232619651e-06      -7.933743039992e-03      -1.020313978279e-05       4.130902064683e-08       1.032725516171e-07       5.185736878180e-14       2.065451032341e-08      -5.950307279377e-03      -1.020314025633e-05       6.007009662270e-01       6.981772963140e-01      -7.931199824494e-03      -1.514218334561e-05       9.539241080941e-04      -5.954252579232e-03       0.000000000000e+00      -5.756120267846e-03      -1.184008969913e-08       1.473295198286e-04      -5.756120267846e-03      -6.039646395638e-04 
       1.548484301239e+00       3.350498308833e-06      -7.968092957693e-03      -1.026950011213e-05       4.157807795708e-08       1.039451948927e-07       5.242224339175e-14       2.078903897854e-08      -5.976069717651e-03      -1.026950057805e-05       6.007086726249e-01       6.981827052195e-01      -7.965527619890e-03      -1.524072926441e-05       9.580521358269e-04      -5.980049292700e-03       0.000000000000e+00      -5.807540842347e-03      -2.051304799922e-07       1.473322810938e-04      -5.807540842347e-03      -6.082166364912e-04 
       1.551832699101e+00       3.357763854569e-06      -8.002518173830e-03      -1.033614702239e-05       4.184829237974e-08       1.046207309493e-07       5.299201429726e-14       2.092414618987e-08      -6.001888629752e-03      -1.033614748056e-05       6.007157790842e-01       6.981875243850e-01      -7.999930569717e-03      -1.533970122655e-05       9.621890023655e-04      -6.005902702675e-03       0.000000000000e+00      -5.858966860158e-03      -3.828124545188e-07       1.473347677503e-04      -5.858966860158e-03      -6.033443019910e-04 
       1.554285997608e+00       3.363087096633e-06      -8.027788445227e-03      -1.038516003573e-05       4.204705602890e-08       1.051176400723e-07       5.341266042723e-14       2.102352801445e-08      -6.020841333299e-03      -1.038516048815e-05       6.007197171199e-01       6.981897923560e-01      -8.025184435304e-03      -1.541248680163e-05       9.652256052095e-04      -6.024880823967e-03       0.000000000000e+00      -5.894762624824e-03      -4.896862404557e-07       1.473360945009e-04      -5.894762624824e-03      -5.942044775036e-04 
       1.556739296114e+00       3.368410306343e-06      -8.053098882119e-03      -1.043432747005e-05       4.224647971804e-08       1.056161992951e-07       5.383601288649e-14       2.112323985902e-08      -6.039824160967e-03      -1.043432791664e-05       6.007221972978e-01       6.981906064932e-01      -8.050478388501e-03      -1.548550194306e-05       9.682669567861e-04      -6.043889189813e-03       0.000000000000e+00      -5.927623152978e-03      -5.680093964546e-07       1.473368071320e-04      -5.927623152978e-03      -5.809723769292e-04 
       1.559192594621e+00       3.373733504450e-06      -8.078449307576e-03      -1.048364956880e-05       4.244650484391e-08       1.061162621098e-07       5.426200918404e-14       2.122325242196e-08      -6.058836980058e-03      -1.048365000950e-05       6.007232716118e-01       6.981900171617e-01      -8.075812252134e-03      -1.555874701270e-05       9.713130585695e-04      -6.062927667895e-03       0.000000000000e+00      -5.956547486463e-03      -6.118787468140e-07       1.473367796657e-04      -5.956547486463e-03      -5.645420587461e-04 
       1.561645893128e+00       3.379056715050e-06      -8.103839496438e-03      -1.053312657419e-05       4.264709497577e-08       1.066177374394e-07       5.469061446660e-14       2.132354748789e-08      -6.077879621704e-03      -1.053312700893e-05       6.007229700997e-01       6.981880522850e-01      -8.101185800794e-03      -1.563222237118e-05       9.743639072575e-04      -6.081996089722e-03       0.000000000000e+00      -5.980802058796e-03      -6.177588346976e-07       1.473359251873e-04      -5.980802058796e-03      -5.460625876449e-04 
       1.564099191634e+00       3.384379969534e-06      -8.129269212697e-03      -1.058275872701e-05       4.284833471606e-08       1.071208367902e-07       5.512194927421e-14       2.142416735803e-08      -6.096951908897e-03      -1.058275915572e-05       6.007207860018e-01       6.981842037059e-01      -8.126598798228e-03      -1.570592837764e-05       9.774194995392e-04      -6.101094278670e-03       0.000000000000e+00      -5.999988207515e-03      -5.848480909462e-07       1.473342027323e-04      -5.999988207515e-03      -5.268528150469e-04 
       1.566552490141e+00       3.389703300257e-06      -8.154738248421e-03      -1.063254626660e-05       4.305026612856e-08       1.076256653214e-07       5.555608070056e-14       2.152513306428e-08      -6.116053685689e-03      -1.063254668921e-05       6.007165639901e-01       6.981783147501e-01      -8.152051036256e-03      -1.577986538975e-05       9.804798368953e-04      -6.120222079169e-03       0.000000000000e+00      -6.014084169139e-03      -5.152230937553e-07       1.473316303124e-04      -6.014084169139e-03      -5.082960766152e-04 
       1.569005788647e+00       3.395026739571e-06      -8.180246428845e-03      -1.068248943116e-05       4.325286395403e-08       1.081321598851e-07       5.599298942059e-14       2.162643197701e-08      -6.135184821006e-03      -1.068248984760e-05       6.007106237439e-01       6.981707034182e-01      -8.177542339866e-03      -1.585403376400e-05       9.835449236495e-04      -6.139379360528e-03       0.000000000000e+00      -6.023450105426e-03      -4.137009232864e-07       1.473282907683e-04      -6.023450105426e-03      -4.917274218063e-04 
       1.571590508579e+00       3.400635502237e-06      -8.207163235481e-03      -1.073527662939e-05       4.346695850715e-08       1.086673962679e-07       5.645622155091e-14       2.173347925357e-08      -6.155372425982e-03      -1.073527703925e-05       6.007032313113e-01       6.981615433709e-01      -8.204441279747e-03      -1.593242596091e-05       9.867793437415e-04      -6.159594644931e-03       0.000000000000e+00      -6.028984428449e-03      -2.801484315017e-07       1.473241007415e-04      -6.028984428449e-03      -4.777179216107e-04 
       1.574175228511e+00       3.406244434419e-06      -8.234123159409e-03      -1.078823711229e-05       4.368172143335e-08       1.092043035834e-07       5.692247200139e-14       2.184086071668e-08      -6.175592368927e-03      -1.078823751550e-05       6.006950653673e-01       6.981516017942e-01      -8.231383248532e-03      -1.601107578128e-05       9.900190330886e-04      -6.179842403967e-03       0.000000000000e+00      -6.031223740287e-03      -1.295108456776e-07       1.473194357540e-04      -6.031223740287e-03      -4.683083974840e-04 
       1.576242839399e+00       3.410731348315e-06      -8.255720350179e-03      -1.083072705239e-05       4.385402471970e-08       1.096350617993e-07       5.729765788178e-14       2.192701235985e-08      -6.191790262004e-03      -1.083072745022e-05       6.006881865106e-01       6.981432966751e-01      -8.252966012508e-03      -1.607417636073e-05       9.926143680538e-04      -6.196062646829e-03       0.000000000000e+00      -6.031585183799e-03      -4.437077107578e-09       1.473155235215e-04      -6.031585183799e-03      -4.645794960216e-04 
       1.578310450288e+00       3.415218378010e-06      -8.277345063314e-03      -1.087332819424e-05       4.402679043520e-08       1.100669760880e-07       5.767483639889e-14       2.201339521760e-08      -6.208008796854e-03      -1.087332858664e-05       6.006812409524e-01       6.981349195149e-01      -8.274576241953e-03      -1.613744226933e-05       9.952130721599e-04      -6.212303619431e-03       0.000000000000e+00      -6.031516892238e-03       1.181202806188e-07       1.473115876178e-04      -6.031516892238e-03      -4.644224831513e-04 
       1.580378061176e+00       3.419705526744e-06      -8.298997329549e-03      -1.091604067885e-05       4.420003075914e-08       1.105000768979e-07       5.805403083712e-14       2.210001537957e-08      -6.224247996529e-03      -1.091604106577e-05       6.006744492887e-01       6.981266906654e-01      -8.296213967455e-03      -1.620087371874e-05       9.978151468703e-04      -6.228565345056e-03       0.000000000000e+00      -6.031806732937e-03       2.322590284004e-07       1.473077597324e-04      -6.031806732937e-03      -4.678330418784e-04 
       1.582445672065e+00       3.424192794992e-06      -8.320677208813e-03      -1.095886464750e-05       4.437375484472e-08       1.109343871118e-07       5.843526058482e-14       2.218687742236e-08      -6.240507905977e-03      -1.095886502890e-05       6.006680363650e-01       6.981188347904e-01      -8.317879248793e-03      -1.626447092095e-05       1.000420593715e-03      -6.244847868881e-03       0.000000000000e+00      -6.033215422351e-03       3.325518346621e-07       1.473041769977e-04      -6.033215422351e-03      -4.746366373838e-04 
       1.584513282953e+00       3.428680169653e-06      -8.342384781478e-03      -1.100180024188e-05       4.454792644210e-08       1.113698161053e-07       5.881848475726e-14       2.227396322105e-08      -6.256788585474e-03      -1.100180061770e-05       6.006624344784e-01       6.981117851892e-01      -8.339572166189e-03      -1.632823408834e-05       1.003029413038e-03      -6.261151251415e-03       0.000000000000e+00      -6.036442355458e-03       4.143256622170e-07       1.473009692884e-04      -6.036442355458e-03      -4.845025719477e-04 
       1.586580893842e+00       3.433167633470e-06      -8.364120140765e-03      -1.104484760415e-05       4.472251345432e-08       1.118062836358e-07       5.920366732671e-14       2.236125672716e-08      -6.273090104939e-03      -1.104484797435e-05       6.006580149236e-01       6.981059142531e-01      -8.361292812715e-03      -1.639216343373e-05       1.005641603269e-03      -6.277475562806e-03       0.000000000000e+00      -6.042096295754e-03       4.737858924815e-07       1.472982424336e-04      -6.042096295754e-03      -4.969647999679e-04 
       1.588648504730e+00       3.437655169185e-06      -8.385883391291e-03      -1.108800687697e-05       4.489751322466e-08       1.122437830616e-07       5.959081089587e-14       2.244875661233e-08      -6.289412542832e-03      -1.108800724149e-05       6.006549506145e-01       6.981013956915e-01      -8.383041292836e-03      -1.645625917039e-05       1.008257161602e-03      -6.293820881746e-03       0.000000000000e+00      -6.050672386634e-03       5.081411020755e-07       1.472960708876e-04      -6.050672386634e-03      -5.114452403896e-04 
       1.591265867515e+00       3.443335960737e-06      -8.413473410144e-03      -1.114280238462e-05       4.511968911558e-08       1.127992227889e-07       6.008378482698e-14       2.255984455779e-08      -6.310105056972e-03      -1.114280274189e-05       6.006529012252e-01       6.980975023598e-01      -8.410612531114e-03      -1.653763613118e-05       1.011572991946e-03      -6.314542488894e-03       0.000000000000e+00      -6.066274083856e-03       5.131285899387e-07       1.472941882580e-04      -6.066274083856e-03      -5.316244910994e-04 
       1.593883230299e+00       3.449016805026e-06      -8.441108605051e-03      -1.119777774757e-05       4.534268604143e-08       1.133567151036e-07       6.058013706863e-14       2.267134302071e-08      -6.330831453151e-03      -1.119777809751e-05       6.006524604012e-01       6.980952158605e-01      -8.438228852529e-03      -1.661928050705e-05       1.014894218542e-03      -6.335298121736e-03       0.000000000000e+00      -6.087533308114e-03       4.746248217886e-07       1.472932989816e-04      -6.087533308114e-03      -5.524841216116e-04 
       1.596500593083e+00       3.454697668248e-06      -8.468789269091e-03      -1.125293325996e-05       4.556643415678e-08       1.139160853919e-07       6.107978851852e-14       2.278321707839e-08      -6.351591951180e-03      -1.125293360249e-05       6.006538885082e-01       6.980947992720e-01      -8.465890549854e-03      -1.670119273523e-05       1.018220846057e-03      -6.356088000555e-03       0.000000000000e+00      -6.114451996097e-03       3.950845054126e-07       1.472933668506e-04      -6.114451996097e-03      -5.724783713052e-04 
       1.599117955867e+00       3.460378516950e-06      -8.496515644699e-03      -1.130826921769e-05       4.579085838492e-08       1.144771459623e-07       6.158265182348e-14       2.289542919246e-08      -6.372386732885e-03      -1.130826955273e-05       6.006573105664e-01       6.980963798467e-01      -8.493597865218e-03      -1.678337325484e-05       1.021552874821e-03      -6.376912307647e-03       0.000000000000e+00      -6.146623372705e-03       2.799968868082e-07       1.472942861503e-04      -6.146623372705e-03      -5.900983711702e-04 
       1.601735318651e+00       3.466059317680e-06      -8.524287899898e-03      -1.136378591801e-05       4.601596224427e-08       1.150399056107e-07       6.208874435211e-14       2.300798112214e-08      -6.393215924284e-03      -1.136378624547e-05       6.006623248444e-01       6.980995571162e-01      -8.521350966336e-03      -1.686582250634e-05       1.024890299961e-03      -6.397771169504e-03       0.000000000000e+00      -6.183244645148e-03       1.376097655567e-07       1.472958793312e-04      -6.183244645148e-03      -6.039754058861e-04 
